,from_node,to_node,edge_tt,edge_var,distance
,84782.0,84783.0,3.67,0.0,27.98
,84784.0,84785.0,2.75,0.0,33.43
,84786.0,84787.0,13.77,0.0,176.25
,84788.0,84789.0,10.44,0.0,134.28
,84790.0,84791.0,5.58,0.0,60.24
,84792.0,84793.0,8.72,0.0,61.04
,84812.0,84813.0,8.4,0.0,112.22
,84814.0,84815.0,9.04,0.0,34.25
,84816.0,84817.0,9.5,0.0,47.5
,84822.0,84823.0,18.32,0.0,251.09
,84856.0,84857.0,2.06,0.0,14.43
,84858.0,84859.0,2.25,0.0,15.99
,84870.0,84871.0,15.74,0.0,108.37
,84892.0,84893.0,1.17,0.0,12.28
,84894.0,84895.0,,0.0,6.43
,84896.0,84897.0,7.26,0.0,92.6
,84904.0,84905.0,10.3,0.0,126.5
,84908.0,84909.0,17.2,0.0,151.62
,84940.0,84941.0,36.64,0.0,291.05
,84942.0,84943.0,28.25,0.0,209.87
,84944.0,84945.0,1.05,0.0,13.6
,84962.0,84963.0,8.35,0.0,62.18
,84964.0,84965.0,16.65,0.0,121.91
,84966.0,84967.0,5.85,0.0,41.85
,84968.0,84969.0,2.65,0.0,18.55
,85100.0,85101.0,7.0,0.0,63.28
,85114.0,85115.0,15.35,0.0,26.64
,85116.0,85117.0,2.76,0.0,25.81
,85118.0,85119.0,2.06,0.0,29.54
,85120.0,85121.0,15.75,0.0,103.45
,85162.0,85163.0,0.03,0.0,0.2
,85182.0,85183.0,5.23,0.0,74.1
,85184.0,85185.0,2.76,0.0,40.02
,85186.0,85187.0,8.53,0.0,93.94
,85188.0,85189.0,7.56,0.0,95.48
,85190.0,85191.0,6.46,0.0,81.75
,85192.0,85193.0,4.13,0.0,52.37
,85194.0,85195.0,14.99,0.0,57.96
,85218.0,85219.0,14.65,0.0,84.1
,85222.0,85223.0,24.19,0.0,334.93
,85224.0,85225.0,11.28,0.0,142.68
,85226.0,85227.0,8.54,0.0,108.99
,85228.0,85229.0,7.9,0.0,100.69
,85230.0,85231.0,0.84,0.0,10.74
,85232.0,85233.0,102.9,0.0,766.32
,85234.0,85235.0,24.63,0.0,227.18
,85236.0,85237.0,16.98,0.0,129.2
,85238.0,85239.0,15.56,0.0,130.35
,85240.0,85241.0,18.95,0.0,162.85
,85246.0,85247.0,53.55,0.0,656.97
,85250.0,85251.0,1.08,0.0,10.47
,85254.0,85255.0,12.15,0.0,38.02
,85256.0,85257.0,2.69,0.0,37.15
,85262.0,85263.0,7.31,0.0,50.38
,85266.0,85267.0,5.74,0.0,79.1
,85268.0,85269.0,15.84,0.0,138.79
,85270.0,85271.0,12.04,0.0,136.91
,85272.0,85273.0,23.82,0.0,278.82
,85284.0,85285.0,3.73,0.0,46.85
,85286.0,85287.0,18.25,0.0,159.8
,85288.0,85289.0,9.42,0.0,120.98
,85290.0,85291.0,1.97,0.0,25.77
,85292.0,85293.0,11.43,0.0,143.97
,85294.0,85295.0,2.67,0.0,31.88
,85296.0,85297.0,3.27,0.0,42.69
,85298.0,85299.0,8.11,0.0,99.12
,85300.0,85301.0,22.95,0.0,271.85
,85302.0,85303.0,8.18,0.0,80.5
,85304.0,85305.0,1.67,0.0,15.69
,85390.0,85391.0,,0.0,0.2
,85404.0,85405.0,17.38,0.0,213.03
,85406.0,85407.0,4.67,0.0,13.29
,85408.0,85409.0,18.58,0.0,110.82
,85410.0,85411.0,1.32,0.0,8.45
,85412.0,85413.0,12.64,0.0,17.29
,85414.0,85415.0,3.12,0.0,23.11
,85416.0,85417.0,12.2,0.0,80.85
,85422.0,85423.0,42.45,0.0,97.74
,85434.0,85435.0,10.86,0.0,86.31
,85436.0,85437.0,10.21,0.0,83.09
,85458.0,85459.0,18.76,0.0,219.8
,85512.0,85513.0,24.52,0.0,181.19
,85514.0,85515.0,3.22,0.0,48.94
,85516.0,85517.0,3.39,0.0,37.41
,85568.0,85569.0,12.42,0.0,46.62
,85570.0,85571.0,5.08,0.0,64.52
,85574.0,85575.0,6.82,0.0,84.44
,85576.0,85577.0,7.22,0.0,87.64
,85584.0,85585.0,37.87,0.0,287.81
,85586.0,85587.0,2.96,0.0,35.73
,85588.0,85589.0,4.56,0.0,48.23
,85600.0,85601.0,11.68,0.0,144.92
,85602.0,85603.0,7.24,0.0,94.88
,85604.0,85605.0,5.31,0.0,68.49
,85614.0,85615.0,14.44,0.0,125.79
,85622.0,85623.0,23.14,0.0,297.17
,85630.0,85631.0,20.2,0.0,268.34
,85632.0,85633.0,82.08,0.0,979.22
,85634.0,85635.0,18.77,0.0,211.04
,85640.0,85641.0,9.1,0.0,73.58
,85642.0,85643.0,8.61,0.0,68.13
,85644.0,85645.0,1.63,0.0,17.04
,85648.0,85649.0,40.7,0.0,216.59
,85670.0,85671.0,52.87,0.0,124.46
,85720.0,85721.0,14.35,0.0,210.31
,85722.0,85723.0,4.48,0.0,70.01
,85734.0,85735.0,12.89,0.0,51.39
,85736.0,85737.0,1.51,0.0,4.51
,85738.0,85739.0,13.19,0.0,153.21
,85740.0,85741.0,11.75,0.0,137.52
,85744.0,85745.0,0.86,0.0,9.33
,85746.0,85747.0,15.08,0.0,181.75
,85756.0,85757.0,13.4,0.0,67.11
,85760.0,85761.0,0.94,0.0,13.41
,85762.0,85763.0,12.37,0.0,168.73
,85768.0,85769.0,9.67,0.0,80.7
,85810.0,85811.0,13.67,0.0,83.48
,85874.0,85875.0,3.58,0.0,23.76
,85934.0,85935.0,,0.0,0.2
,85936.0,85937.0,,0.0,0.2
,85952.0,85953.0,5.52,0.0,88.17
,85954.0,85955.0,6.27,0.0,100.28
,85956.0,85957.0,1.36,0.0,16.6
,86052.0,86053.0,32.88,0.0,339.34
,86074.0,86075.0,39.69,0.0,253.85
,86082.0,86083.0,6.84,0.0,77.81
,86084.0,86085.0,7.02,0.0,25.36
,86090.0,86091.0,45.26,0.0,694.77
,86118.0,86119.0,11.66,0.0,71.75
,86120.0,86121.0,10.82,0.0,151.46
,86122.0,86123.0,6.22,0.0,75.08
,86140.0,86141.0,0.69,0.0,6.49
,86142.0,86143.0,0.03,0.0,0.32
,86144.0,86145.0,0.21,0.0,1.9
,86208.0,86209.0,6.48,0.0,50.53
,86214.0,86215.0,2.95,0.0,23.3
,86220.0,86221.0,0.59,0.0,7.51
,86390.0,86391.0,15.88,0.0,117.62
,86396.0,86397.0,16.34,0.0,211.24
,86398.0,86399.0,14.03,0.0,180.96
,86428.0,86429.0,2.51,0.0,31.23
,86444.0,86445.0,2.06,0.0,6.32
,86446.0,86447.0,29.32,0.0,322.55
,86466.0,86467.0,10.76,0.0,79.06
,86470.0,86471.0,27.1,0.0,344.24
,86478.0,86479.0,3.63,0.0,46.71
,86480.0,86481.0,1.79,0.0,18.96
,86482.0,86483.0,7.53,0.0,94.49
,86514.0,86515.0,29.55,0.0,226.51
,86516.0,86517.0,17.87,0.0,215.9
,86518.0,86519.0,6.32,0.0,75.91
,86520.0,86521.0,3.77,0.0,33.95
,86522.0,86523.0,3.9,0.0,51.99
,86526.0,86527.0,12.47,0.0,153.57
,86538.0,86539.0,8.91,0.0,112.17
,86540.0,86541.0,3.38,0.0,38.73
,86546.0,86547.0,14.06,0.0,100.1
,86640.0,86641.0,16.65,0.0,276.18
,86644.0,86645.0,8.91,0.0,101.83
,86700.0,86701.0,0.77,0.0,10.82
,86702.0,86703.0,23.73,0.0,128.31
,86704.0,86705.0,27.16,0.0,107.4
,86710.0,86711.0,4.89,0.0,60.89
,86722.0,86723.0,11.8,0.0,244.24
,86724.0,86725.0,10.43,0.0,158.06
,86726.0,86727.0,1.32,0.0,18.64
,86728.0,86729.0,16.26,0.0,101.0
,86730.0,86731.0,1.19,0.0,4.56
,86734.0,86735.0,3.41,0.0,41.53
,86736.0,86737.0,1.14,0.0,11.43
,86738.0,86739.0,4.14,0.0,3.82
,86742.0,86743.0,8.17,0.0,119.03
,86744.0,86745.0,8.4,0.0,37.81
,86750.0,86751.0,7.32,0.0,50.89
,86752.0,86753.0,8.76,0.0,134.44
,86796.0,86797.0,7.09,0.0,73.36
,86800.0,86801.0,16.32,0.0,124.28
,87028.0,87029.0,9.37,0.0,74.52
,87030.0,87031.0,8.85,0.0,69.44
,87032.0,87033.0,8.69,0.0,67.66
,87352.0,87353.0,8.88,0.0,119.68
,87354.0,87355.0,2.54,0.0,34.8
,87356.0,87357.0,1.69,0.0,23.28
,87358.0,87359.0,3.24,0.0,44.71
,87360.0,87361.0,15.27,0.0,210.13
,87362.0,87363.0,2.62,0.0,33.92
,87364.0,87365.0,2.95,0.0,38.59
,87370.0,87371.0,1.81,0.0,14.06
,87376.0,87377.0,19.82,0.0,68.97
,87408.0,87409.0,0.79,0.0,4.18
,87410.0,87411.0,1.33,0.0,6.45
,87446.0,87447.0,1.46,0.0,10.94
,87454.0,87455.0,12.26,0.0,158.96
,87456.0,87457.0,17.3,0.0,143.33
,87466.0,87467.0,0.68,0.0,5.52
,87494.0,87495.0,6.47,0.0,77.74
,87498.0,87499.0,28.01,0.0,162.51
,87500.0,87501.0,8.68,0.0,115.39
,87502.0,87503.0,16.03,0.0,207.02
,87504.0,87505.0,7.57,0.0,100.89
,87506.0,87507.0,11.53,0.0,121.21
,87508.0,87509.0,12.7,0.0,171.03
,87510.0,87511.0,20.37,0.0,208.96
,87512.0,87513.0,6.59,0.0,82.28
,87532.0,87533.0,41.16,0.0,262.14
,87646.0,87647.0,1.15,0.0,7.69
,87702.0,87703.0,19.97,0.0,210.84
,87704.0,87705.0,6.26,0.0,77.78
,87768.0,87769.0,34.25,0.0,375.28
,87836.0,87837.0,6.52,0.0,46.34
,87838.0,87839.0,2.29,0.0,21.56
,87840.0,87841.0,12.78,0.0,178.35
,87842.0,87843.0,8.87,0.0,17.13
,87844.0,87845.0,8.34,0.0,93.73
,87846.0,87847.0,9.07,0.0,119.09
,87848.0,87849.0,6.92,0.0,73.13
,87864.0,87865.0,2.19,0.0,26.22
,87932.0,87933.0,24.91,0.0,162.43
,87936.0,87937.0,13.82,0.0,106.78
,88068.0,88069.0,23.05,0.0,151.41
,88080.0,88081.0,5.57,0.0,66.99
,88082.0,88083.0,10.26,0.0,137.96
,88084.0,88085.0,10.57,0.0,143.09
,88086.0,88087.0,6.25,0.0,41.62
,88090.0,88091.0,11.48,0.0,155.73
,88116.0,88117.0,29.63,0.0,252.61
,88118.0,88119.0,6.92,0.0,33.3
,88142.0,88143.0,20.09,0.0,163.49
,88254.0,88255.0,8.48,0.0,84.2
,88256.0,88257.0,67.25,0.0,78.49
,88274.0,88275.0,4.56,0.0,53.8
,88276.0,88277.0,11.27,0.0,141.32
,88278.0,88279.0,24.2,0.0,317.61
,88336.0,88337.0,44.56,0.0,298.94
,88342.0,88343.0,18.12,0.0,240.63
,88344.0,88345.0,1.92,0.0,25.56
,88356.0,88357.0,17.11,0.0,212.61
,88488.0,88489.0,26.22,0.0,405.45
,88492.0,88493.0,5.27,0.0,91.52
,88514.0,88515.0,5.54,0.0,73.24
,88516.0,88517.0,11.56,0.0,134.84
,88518.0,88519.0,8.93,0.0,118.21
,88524.0,88525.0,11.71,0.0,38.7
,88526.0,88527.0,12.99,0.0,40.35
,88528.0,88529.0,14.5,0.0,59.59
,88530.0,88531.0,65.24,0.0,1345.77
,88532.0,88533.0,21.83,0.0,470.56
,88534.0,88535.0,4.41,0.0,94.38
,88536.0,88537.0,4.41,0.0,94.64
,88538.0,88539.0,15.53,0.0,120.56
,88540.0,88541.0,11.42,0.0,157.18
,88542.0,88543.0,13.09,0.0,267.19
,88544.0,88545.0,4.88,0.0,94.07
,88606.0,88607.0,14.38,0.0,73.82
,88616.0,88617.0,17.19,0.0,109.29
,88618.0,88619.0,5.48,0.0,32.07
,88622.0,88623.0,12.03,0.0,167.67
,88628.0,88629.0,14.08,0.0,188.19
,88630.0,88631.0,14.34,0.0,178.26
,88632.0,88633.0,2.13,0.0,22.16
,88638.0,88639.0,,0.0,2.06
,88640.0,88641.0,6.43,0.0,74.41
,88642.0,88643.0,4.43,0.0,19.63
,88644.0,88645.0,11.54,0.0,78.52
,88646.0,88647.0,14.14,0.0,96.61
,88648.0,88649.0,22.02,0.0,150.44
,88650.0,88651.0,3.38,0.0,19.89
,88652.0,88653.0,16.03,0.0,110.43
,88654.0,88655.0,1.43,0.0,17.05
,88656.0,88657.0,3.79,0.0,56.95
,88658.0,88659.0,19.65,0.0,298.23
,88660.0,88661.0,22.67,0.0,148.7
,88662.0,88663.0,23.25,0.0,3.57
,88664.0,88665.0,18.1,0.0,121.04
,88686.0,88687.0,10.31,0.0,136.57
,88688.0,88689.0,15.77,0.0,142.06
,88690.0,88691.0,13.9,0.0,163.98
,88692.0,88693.0,7.2,0.0,84.94
,88694.0,88695.0,12.0,0.0,139.5
,88696.0,88697.0,11.19,0.0,63.5
,88698.0,88699.0,10.47,0.0,124.81
,88806.0,88807.0,11.92,0.0,65.2
,88810.0,88811.0,7.79,0.0,60.89
,88822.0,88823.0,29.87,0.0,213.46
,88824.0,88825.0,16.59,0.0,124.8
,88826.0,88827.0,1.31,0.0,14.85
,88828.0,88829.0,7.87,0.0,100.6
,88834.0,88835.0,29.44,0.0,353.05
,88836.0,88837.0,33.69,0.0,510.36
,88860.0,88861.0,23.76,0.0,234.48
,88862.0,88863.0,13.5,0.0,168.26
,88866.0,88867.0,0.5,0.0,2.75
,88868.0,88869.0,24.46,0.0,261.03
,88870.0,88871.0,10.88,0.0,148.03
,88872.0,88873.0,19.93,0.0,162.18
,88874.0,88875.0,15.88,0.0,215.3
,88876.0,88877.0,20.98,0.0,147.97
,88878.0,88879.0,14.62,0.0,103.98
,88880.0,88881.0,14.7,0.0,109.97
,88882.0,88883.0,22.02,0.0,169.95
,88884.0,88885.0,0.32,0.0,2.43
,88886.0,88887.0,17.14,0.0,102.73
,88888.0,88889.0,7.8,0.0,60.12
,88890.0,88891.0,13.33,0.0,73.14
,88894.0,88895.0,4.42,0.0,40.24
,88896.0,88897.0,,0.0,3.03
,88898.0,88899.0,1.13,0.0,10.34
,88904.0,88905.0,7.05,0.0,94.63
,88996.0,88997.0,27.09,0.0,201.01
,88998.0,88999.0,23.14,0.0,168.88
,89072.0,89073.0,3.49,0.0,34.32
,89074.0,89075.0,14.83,0.0,162.96
,89076.0,89077.0,9.19,0.0,122.39
,89078.0,89079.0,4.92,0.0,71.63
,89080.0,89081.0,16.14,0.0,183.49
,89082.0,89083.0,,0.0,0.2
,89084.0,89085.0,5.19,0.0,64.12
,89086.0,89087.0,5.4,0.0,74.85
,89088.0,89089.0,5.56,0.0,76.75
,89090.0,89091.0,5.47,0.0,76.28
,89092.0,89093.0,25.91,0.0,310.57
,89096.0,89097.0,5.05,0.0,69.55
,89098.0,89099.0,4.29,0.0,82.01
,89102.0,89103.0,6.74,0.0,51.6
,89132.0,89133.0,13.79,0.0,113.53
,89148.0,89149.0,10.92,0.0,89.06
,89178.0,89179.0,40.06,0.0,294.09
,89180.0,89181.0,8.46,0.0,60.77
,89182.0,89183.0,14.45,0.0,122.37
,89184.0,89185.0,11.38,0.0,97.31
,89186.0,89187.0,16.18,0.0,139.47
,89202.0,89203.0,18.67,0.0,148.94
,89432.0,89433.0,8.14,0.0,116.94
,89486.0,89487.0,8.37,0.0,83.34
,89550.0,89551.0,79.15,0.0,1126.52
,89552.0,89553.0,14.1,0.0,196.08
,89640.0,89641.0,4.95,0.0,59.13
,89648.0,89649.0,37.09,0.0,414.29
,89670.0,89671.0,4.39,0.0,53.51
,89672.0,89673.0,5.62,0.0,54.13
,89674.0,89675.0,0.61,0.0,7.74
,89676.0,89677.0,12.85,0.0,221.08
,89680.0,89681.0,9.85,0.0,76.43
,89682.0,89683.0,5.1,0.0,25.83
,89684.0,89685.0,6.03,0.0,63.35
,89686.0,89687.0,10.27,0.0,156.73
,89688.0,89689.0,,0.0,7.15
,89690.0,89691.0,4.29,0.0,65.91
,89692.0,89693.0,4.0,0.0,62.02
,89702.0,89703.0,19.87,0.0,123.27
,89704.0,89705.0,3.44,0.0,38.64
,89708.0,89709.0,7.17,0.0,104.25
,89710.0,89711.0,19.62,0.0,202.01
,89714.0,89715.0,23.78,0.0,295.78
,89716.0,89717.0,22.81,0.0,205.9
,89718.0,89719.0,10.06,0.0,117.5
,89720.0,89721.0,11.15,0.0,147.73
,89722.0,89723.0,20.79,0.0,91.26
,89724.0,89725.0,14.39,0.0,47.95
,89740.0,89741.0,8.28,0.0,58.89
,89794.0,89795.0,2.52,0.0,28.77
,89812.0,89813.0,12.54,0.0,159.42
,89818.0,89819.0,5.75,0.0,81.98
,89820.0,89821.0,11.85,0.0,148.14
,89822.0,89823.0,5.88,0.0,85.18
,89824.0,89825.0,5.62,0.0,58.14
,89826.0,89827.0,5.05,0.0,65.55
,89828.0,89829.0,0.93,0.0,9.97
,89832.0,89833.0,0.35,0.0,3.52
,89834.0,89835.0,0.61,0.0,6.42
,89836.0,89837.0,1.07,0.0,12.42
,89838.0,89839.0,4.75,0.0,59.7
,89860.0,89861.0,5.89,0.0,57.66
,89862.0,89863.0,1.78,0.0,11.35
,89864.0,89865.0,20.93,0.0,234.63
,89866.0,89867.0,13.35,0.0,167.45
,89868.0,89869.0,4.95,0.0,65.99
,89870.0,89871.0,2.28,0.0,30.35
,89872.0,89873.0,9.05,0.0,117.58
,89874.0,89875.0,5.17,0.0,66.26
,89876.0,89877.0,11.19,0.0,116.74
,89878.0,89879.0,18.32,0.0,213.76
,89906.0,89907.0,10.24,0.0,89.32
,89908.0,89909.0,24.95,0.0,121.63
,89918.0,89919.0,30.52,0.0,301.67
,89920.0,89921.0,16.92,0.0,141.48
,89922.0,89923.0,11.49,0.0,97.74
,89924.0,89925.0,9.38,0.0,47.56
,89930.0,89931.0,8.52,0.0,83.27
,89932.0,89933.0,1.51,0.0,16.76
,89976.0,89977.0,13.18,0.0,183.45
,89980.0,89981.0,13.51,0.0,152.66
,89982.0,89983.0,29.69,0.0,325.25
,89984.0,89985.0,23.85,0.0,304.92
,89986.0,89987.0,6.2,0.0,24.84
,89988.0,89989.0,13.51,0.0,165.69
,90024.0,90025.0,19.75,0.0,186.78
,90030.0,90031.0,7.37,0.0,102.97
,90038.0,90039.0,14.63,0.0,115.84
,90044.0,90045.0,9.09,0.0,68.46
,90046.0,90047.0,13.04,0.0,100.02
,90048.0,90049.0,16.29,0.0,125.3
,90056.0,90057.0,25.54,0.0,154.94
,90064.0,90065.0,14.32,0.0,118.8
,90066.0,90067.0,11.39,0.0,101.02
,90068.0,90069.0,3.72,0.0,33.26
,90070.0,90071.0,7.37,0.0,59.29
,90072.0,90073.0,18.53,0.0,162.31
,90074.0,90075.0,18.27,0.0,149.02
,90076.0,90077.0,23.11,0.0,200.2
,90078.0,90079.0,22.33,0.0,196.82
,90088.0,90089.0,19.82,0.0,162.35
,90102.0,90103.0,7.88,0.0,53.97
,90104.0,90105.0,15.88,0.0,107.77
,90116.0,90117.0,4.38,0.0,58.4
,90118.0,90119.0,11.55,0.0,87.33
,90120.0,90121.0,2.02,0.0,25.67
,90122.0,90123.0,4.05,0.0,51.82
,90126.0,90127.0,29.21,0.0,260.84
,90140.0,90141.0,25.98,0.0,163.85
,90154.0,90155.0,54.35,0.0,663.27
,90312.0,90313.0,14.53,0.0,105.45
,90314.0,90315.0,13.46,0.0,101.26
,90316.0,90317.0,0.41,0.0,3.08
,90320.0,90321.0,14.71,0.0,158.32
,90324.0,90325.0,8.67,0.0,111.87
,90326.0,90327.0,1.5,0.0,20.94
,90328.0,90329.0,2.11,0.0,25.4
,90334.0,90335.0,2.41,0.0,21.37
,90350.0,90351.0,11.84,0.0,146.22
,90352.0,90353.0,,0.0,5.81
,90354.0,90355.0,6.8,0.0,84.2
,90356.0,90357.0,0.58,0.0,6.13
,90358.0,90359.0,7.64,0.0,48.51
,90360.0,90361.0,3.5,0.0,51.94
,90396.0,90397.0,14.64,0.0,189.48
,90398.0,90399.0,7.12,0.0,95.16
,90428.0,90429.0,5.24,0.0,67.34
,90430.0,90431.0,31.11,0.0,178.63
,90440.0,90441.0,30.89,0.0,357.18
,90456.0,90457.0,2.18,0.0,25.03
,90458.0,90459.0,1.26,0.0,6.9
,90460.0,90461.0,18.14,0.0,2.03
,90462.0,90463.0,50.95,0.0,549.18
,90464.0,90465.0,1.11,0.0,14.68
,90466.0,90467.0,5.0,0.0,61.19
,90468.0,90469.0,0.55,0.0,5.34
,90470.0,90471.0,2.3,0.0,24.7
,90472.0,90473.0,7.87,0.0,13.97
,90474.0,90475.0,1.08,0.0,13.89
,90476.0,90477.0,2.76,0.0,29.36
,90478.0,90479.0,9.3,0.0,24.13
,90480.0,90481.0,2.78,0.0,27.47
,90486.0,90487.0,1.96,0.0,26.2
,90594.0,90595.0,9.1,0.0,108.61
,90596.0,90597.0,0.88,0.0,9.1
,90598.0,90599.0,10.46,0.0,100.71
,90600.0,90601.0,9.66,0.0,114.21
,90602.0,90603.0,5.79,0.0,71.04
,90604.0,90605.0,17.63,0.0,153.47
,90606.0,90607.0,3.28,0.0,39.93
,90610.0,90611.0,23.89,0.0,180.96
,90612.0,90613.0,2.68,0.0,28.43
,90626.0,90627.0,8.18,0.0,112.4
,90628.0,90629.0,4.67,0.0,61.81
,90630.0,90631.0,6.72,0.0,89.35
,90632.0,90633.0,7.43,0.0,98.8
,90634.0,90635.0,3.48,0.0,46.21
,90636.0,90637.0,3.16,0.0,42.11
,90638.0,90639.0,7.29,0.0,97.17
,90640.0,90641.0,7.18,0.0,95.49
,90642.0,90643.0,2.14,0.0,28.49
,90644.0,90645.0,3.26,0.0,43.35
,90658.0,90659.0,8.39,0.0,92.05
,90660.0,90661.0,10.29,0.0,126.74
,90662.0,90663.0,12.69,0.0,162.71
,90664.0,90665.0,7.74,0.0,99.93
,90666.0,90667.0,20.96,0.0,270.16
,90668.0,90669.0,13.49,0.0,172.76
,90670.0,90671.0,9.04,0.0,105.51
,90672.0,90673.0,11.07,0.0,142.33
,90674.0,90675.0,7.31,0.0,93.67
,90676.0,90677.0,0.28,0.0,3.63
,90678.0,90679.0,11.28,0.0,84.53
,90690.0,90691.0,5.02,0.0,56.53
,90698.0,90699.0,33.37,0.0,449.33
,90700.0,90701.0,6.09,0.0,69.37
,90702.0,90703.0,2.45,0.0,29.94
,90704.0,90705.0,0.55,0.0,5.64
,90730.0,90731.0,11.59,0.0,144.3
,90734.0,90735.0,2.56,0.0,31.59
,90736.0,90737.0,1.11,0.0,12.79
,90738.0,90739.0,,0.0,3.54
,90740.0,90741.0,0.95,0.0,7.11
,90742.0,90743.0,5.65,0.0,79.6
,90744.0,90745.0,11.1,0.0,154.6
,90746.0,90747.0,9.72,0.0,135.49
,90752.0,90753.0,38.68,0.0,253.65
,90754.0,90755.0,20.76,0.0,116.66
,90756.0,90757.0,6.71,0.0,59.28
,90758.0,90759.0,1.46,0.0,11.98
,90760.0,90761.0,2.59,0.0,20.92
,90762.0,90763.0,3.21,0.0,28.41
,90764.0,90765.0,21.89,0.0,15.02
,90766.0,90767.0,14.38,0.0,198.12
,90768.0,90769.0,3.55,0.0,10.72
,90770.0,90771.0,10.53,0.0,126.68
,90772.0,90773.0,9.47,0.0,63.35
,90774.0,90775.0,1.82,0.0,10.78
,90776.0,90777.0,9.84,0.0,117.62
,90778.0,90779.0,14.76,0.0,183.16
,90780.0,90781.0,1.47,0.0,11.63
,90782.0,90783.0,7.72,0.0,86.91
,90784.0,90785.0,11.4,0.0,110.37
,90786.0,90787.0,10.62,0.0,125.34
,90788.0,90789.0,7.41,0.0,102.63
,90790.0,90791.0,1.4,0.0,12.0
,90792.0,90793.0,7.36,0.0,87.17
,90816.0,90817.0,13.96,0.0,116.9
,90818.0,90819.0,13.58,0.0,113.59
,90820.0,90821.0,18.67,0.0,157.27
,90822.0,90823.0,7.64,0.0,94.87
,90824.0,90825.0,8.22,0.0,100.85
,90826.0,90827.0,8.46,0.0,30.78
,90828.0,90829.0,3.97,0.0,30.56
,90832.0,90833.0,31.86,0.0,294.2
,90834.0,90835.0,5.83,0.0,66.81
,90836.0,90837.0,3.27,0.0,38.76
,90838.0,90839.0,1.35,0.0,16.06
,90840.0,90841.0,23.3,0.0,312.98
,90842.0,90843.0,15.5,0.0,76.12
,90844.0,90845.0,9.07,0.0,81.14
,90846.0,90847.0,28.6,0.0,362.06
,90848.0,90849.0,21.37,0.0,244.23
,90850.0,90851.0,3.04,0.0,36.84
,90852.0,90853.0,5.18,0.0,4.37
,90854.0,90855.0,9.17,0.0,75.29
,90856.0,90857.0,8.1,0.0,101.92
,90858.0,90859.0,9.56,0.0,126.29
,90860.0,90861.0,3.73,0.0,34.56
,90862.0,90863.0,15.78,0.0,204.65
,90864.0,90865.0,7.34,0.0,84.27
,90866.0,90867.0,12.56,0.0,21.88
,90868.0,90869.0,21.14,0.0,158.97
,90870.0,90871.0,9.08,0.0,68.59
,90872.0,90873.0,8.13,0.0,60.92
,90874.0,90875.0,5.72,0.0,42.13
,90876.0,90877.0,6.48,0.0,47.38
,90878.0,90879.0,9.76,0.0,72.45
,90896.0,90897.0,18.08,0.0,92.95
,90906.0,90907.0,15.58,0.0,117.82
,90912.0,90913.0,8.18,0.0,103.0
,90914.0,90915.0,10.8,0.0,94.08
,90918.0,90919.0,2.65,0.0,20.74
,90928.0,90929.0,18.6,0.0,239.41
,90942.0,90943.0,12.35,0.0,104.49
,90950.0,90951.0,41.95,0.0,269.73
,90966.0,90967.0,2.5,0.0,20.13
,91060.0,91061.0,6.38,0.0,83.15
,91080.0,91081.0,53.05,0.0,723.2
,91082.0,91083.0,42.45,0.0,609.93
,91104.0,91105.0,19.26,0.0,173.69
,91110.0,91111.0,8.03,0.0,76.56
,91154.0,91155.0,20.28,0.0,325.54
,91156.0,91157.0,16.14,0.0,217.82
,91178.0,91179.0,14.58,0.0,127.95
,91180.0,91181.0,26.76,0.0,234.78
,91198.0,91199.0,13.13,0.0,47.6
,91200.0,91201.0,2.87,0.0,32.83
,91204.0,91205.0,16.45,0.0,206.01
,91222.0,91223.0,32.57,0.0,229.18
,91226.0,91227.0,23.63,0.0,47.43
,91234.0,91235.0,4.46,0.0,24.55
,91236.0,91237.0,15.26,0.0,206.47
,91238.0,91239.0,4.24,0.0,54.86
,91240.0,91241.0,18.02,0.0,90.28
,91242.0,91243.0,3.32,0.0,71.32
,91244.0,91245.0,4.44,0.0,94.59
,91246.0,91247.0,3.45,0.0,73.75
,91248.0,91249.0,30.59,0.0,665.84
,91250.0,91251.0,4.36,0.0,94.64
,91252.0,91253.0,60.56,0.0,1275.26
,91254.0,91255.0,4.41,0.0,94.97
,91256.0,91257.0,12.44,0.0,260.64
,91258.0,91259.0,25.22,0.0,562.15
,91262.0,91263.0,2.19,0.0,35.28
,91272.0,91273.0,5.09,0.0,62.38
,91276.0,91277.0,29.49,0.0,221.06
,91308.0,91309.0,34.7,0.0,247.86
,91320.0,91321.0,8.28,0.0,118.54
,91322.0,91323.0,0.7,0.0,9.96
,91324.0,91325.0,46.86,0.0,669.48
,91358.0,91359.0,5.85,0.0,82.05
,91360.0,91361.0,8.57,0.0,120.38
,91362.0,91363.0,13.85,0.0,191.71
,91364.0,91365.0,14.35,0.0,199.41
,91366.0,91367.0,11.73,0.0,164.07
,91368.0,91369.0,2.16,0.0,28.85
,91376.0,91377.0,19.23,0.0,169.84
,91378.0,91379.0,6.58,0.0,61.44
,91382.0,91383.0,9.12,0.0,35.53
,91384.0,91385.0,14.18,0.0,76.16
,91392.0,91393.0,10.43,0.0,126.15
,91394.0,91395.0,9.1,0.0,107.63
,91402.0,91403.0,5.01,0.0,43.46
,91406.0,91407.0,2.78,0.0,25.94
,91408.0,91409.0,11.24,0.0,143.75
,91410.0,91411.0,17.43,0.0,220.12
