from_node,to_node,edge_tt,distance,source_edge_id,edge_var
112950.0,112951.0,6.57,89.1,4410424#1,0.0
112952.0,112953.0,8.3,113.42,4410424#2,0.0
112954.0,112955.0,8.08,42.83,4410426#0,0.0
112956.0,112957.0,7.0,97.67,4410427#0,0.0
112958.0,112959.0,5.76,79.43,4410427#1,0.0
112960.0,112961.0,13.31,139.1,4410427#2,0.0
112962.0,112963.0,13.27,176.67,4410427#6,0.0
112964.0,112965.0,15.5,111.22,4410445,0.0
112966.0,112967.0,0.33,4.29,4410448#0,0.0
112968.0,112969.0,22.42,288.58,4410448#3,0.0
112970.0,112971.0,7.61,103.22,4410459,0.0
112974.0,112975.0,5.88,62.06,4410470#2,0.0
112980.0,112981.0,28.05,335.25,4410834#2,0.0
112984.0,112985.0,16.97,111.93,4410956#0,0.0
113012.0,113013.0,4.63,61.65,4412687,0.0
113014.0,113015.0,12.55,163.15,4412689,0.0
113016.0,113017.0,14.61,211.3,4412690,0.0
113022.0,113023.0,8.43,69.2,4412930,0.0
113032.0,113033.0,3.47,71.94,4413381,0.0
113034.0,113035.0,9.66,140.7,4413383,0.0
113038.0,113039.0,5.31,55.87,4413638,0.0
113040.0,113041.0,2.04,28.36,4413665,0.0
113042.0,113043.0,11.45,146.5,4413752#1,0.0
113044.0,113045.0,5.38,70.89,4413752#2,0.0
113046.0,113047.0,9.42,114.65,4413752#3,0.0
113048.0,113049.0,26.71,145.35,4413752#7,0.0
113050.0,113051.0,16.22,40.24,4413753#0,0.0
113052.0,113053.0,7.6,102.13,4413754#0,0.0
113054.0,113055.0,7.36,99.37,4413754#1,0.0
113056.0,113057.0,10.5,79.91,4413754#2,0.0
113058.0,113059.0,5.13,34.61,4413755#0,0.0
113060.0,113061.0,3.33,32.04,4413756#1,0.0
113062.0,113063.0,30.08,395.82,441442655#1,0.0
113068.0,113069.0,3.93,27.11,441521943#1,0.0
113070.0,113071.0,19.4,226.77,441521943#2,0.0
113078.0,113079.0,19.19,104.79,44152848#0,0.0
113092.0,113093.0,23.24,329.97,44166803#2,0.0
113100.0,113101.0,1.54,12.32,44168104#0,0.0
113102.0,113103.0,39.42,308.31,44168104#1,0.0
113106.0,113107.0,13.11,102.29,44172941,0.0
113110.0,113111.0,4.73,37.81,441788215,0.0
113130.0,113131.0,17.44,124.47,4421114#0,0.0
113132.0,113133.0,6.87,76.54,4421115#1,0.0
113136.0,113137.0,23.89,66.37,4421117,0.0
113148.0,113149.0,19.81,72.44,442222166#0,0.0
113174.0,113175.0,9.0,63.85,4424207#0,0.0
113204.0,113205.0,22.53,218.08,4424778#1,0.0
113206.0,113207.0,21.21,129.94,4424794#3,0.0
113218.0,113219.0,6.44,38.73,442607007,0.0
113220.0,113221.0,1.68,17.89,442660186#0,0.0
113222.0,113223.0,7.73,96.59,442660186#1,0.0
113224.0,113225.0,2.34,28.2,442680188#0,0.0
113226.0,113227.0,9.73,51.3,442725348#1,0.0
113228.0,113229.0,1.57,13.79,442725348#3,0.0
113230.0,113231.0,0.25,3.51,442725964,0.0
113232.0,113233.0,8.35,62.69,44289189,0.0
113236.0,113237.0,5.89,10.2,442949215#0,0.0
113238.0,113239.0,14.21,200.26,4429725#1,0.0
113242.0,113243.0,8.99,89.62,4429838#1,0.0
113244.0,113245.0,2.42,18.25,4429871,0.0
113254.0,113255.0,23.67,245.18,4431544,0.0
113256.0,113257.0,1.0,14.93,4431545,0.0
113258.0,113259.0,53.48,643.45,4431631,0.0
113264.0,113265.0,7.5,92.95,4432669#1,0.0
113288.0,113289.0,27.74,201.37,4434003,0.0
113292.0,113293.0,7.7,80.85,443401746,0.0
113294.0,113295.0,1.8,17.57,443417151#1,0.0
113296.0,113297.0,10.33,128.72,443417151#2,0.0
113300.0,113301.0,1.85,14.1,443435388#0,0.0
113302.0,113303.0,6.2,47.07,443435388#1,0.0
113308.0,113309.0,17.85,104.91,4434407#1,0.0
113310.0,113311.0,17.49,102.91,4434407#2,0.0
113312.0,113313.0,13.23,78.98,4434407#3,0.0
113314.0,113315.0,14.86,112.9,4434408#10,0.0
113316.0,113317.0,14.06,107.42,4434408#11,0.0
113332.0,113333.0,12.36,93.31,4434408#9,0.0
113334.0,113335.0,12.12,142.39,4434508#0,0.0
113336.0,113337.0,11.32,140.44,4434509#1,0.0
113338.0,113339.0,16.55,125.08,4434515#0,0.0
113340.0,113341.0,4.42,59.79,4434516,0.0
113354.0,113355.0,387.4,359.51,4436777,0.0
113358.0,113359.0,13.45,86.56,4436793#1,0.0
113360.0,113361.0,15.76,101.5,4436793#2,0.0
113368.0,113369.0,16.56,125.74,4436795,0.0
113380.0,113381.0,2.05,27.21,4436880#0,0.0
113382.0,113383.0,2.18,29.09,4436880#2,0.0
113384.0,113385.0,17.5,160.47,4436880#3,0.0
113386.0,113387.0,4.96,22.57,4436880#4,0.0
113396.0,113397.0,28.78,220.26,4436884,0.0
113398.0,113399.0,37.15,171.96,4436885#2,0.0
113400.0,113401.0,4.74,62.69,4436888#1,0.0
113408.0,113409.0,11.87,99.1,4436890#12,0.0
113414.0,113415.0,6.88,77.51,4436919#1,0.0
113418.0,113419.0,7.81,51.84,4436920#2,0.0
113422.0,113423.0,5.37,71.95,4436950#1,0.0
113424.0,113425.0,13.4,83.85,4436974#0,0.0
113426.0,113427.0,8.34,96.33,4436974#3,0.0
113428.0,113429.0,17.46,109.43,4436974#4,0.0
113442.0,113443.0,20.33,157.49,4437116#0,0.0
113448.0,113449.0,12.83,60.36,4437118#2,0.0
113450.0,113451.0,9.17,100.76,4437121#1,0.0
113452.0,113453.0,8.78,101.81,4437121#2,0.0
113472.0,113473.0,34.71,236.96,4437183#3,0.0
113530.0,113531.0,6.27,35.83,443832568#0,0.0
113536.0,113537.0,16.56,144.9,4439333#2,0.0
113538.0,113539.0,6.43,65.81,4439333#6,0.0
113612.0,113613.0,30.8,224.87,44419566#1,0.0
113614.0,113615.0,13.27,95.96,44419566#2,0.0
113620.0,113621.0,2.96,40.26,4441986,0.0
113628.0,113629.0,31.31,205.76,4442072#0,0.0
113640.0,113641.0,25.72,196.17,4442074#7,0.0
113642.0,113643.0,13.73,100.02,4442075,0.0
113646.0,113647.0,8.85,50.78,4442077,0.0
113660.0,113661.0,17.08,132.35,4442080#1,0.0
113662.0,113663.0,10.01,73.97,4442081#0,0.0
113666.0,113667.0,10.16,71.0,4442082#0,0.0
113668.0,113669.0,0.7,8.96,4442084#0,0.0
113670.0,113671.0,25.18,227.1,4442084#1,0.0
113672.0,113673.0,8.09,97.14,4442085#1,0.0
113674.0,113675.0,11.03,127.99,4442085#2,0.0
113676.0,113677.0,5.68,71.49,4442087#2,0.0
113678.0,113679.0,14.52,113.02,4442087#3,0.0
113680.0,113681.0,51.27,579.8,4442098,0.0
113682.0,113683.0,8.1,88.42,4442099#1,0.0
113684.0,113685.0,21.5,186.06,4442101,0.0
113714.0,113715.0,30.25,68.2,44427220#0,0.0
113716.0,113717.0,93.86,210.32,44427220#1,0.0
113720.0,113721.0,11.49,151.23,44427656#0,0.0
113732.0,113733.0,11.63,150.17,4444427#0,0.0
113734.0,113735.0,14.35,183.19,4444427#1,0.0
113736.0,113737.0,3.13,38.69,4444427#3,0.0
113738.0,113739.0,10.09,132.61,4444427#4,0.0
113740.0,113741.0,3.03,34.98,4444428#1,0.0
113742.0,113743.0,10.03,132.57,4444428#2,0.0
113744.0,113745.0,3.01,39.86,4444428#3,0.0
113746.0,113747.0,8.88,116.8,4444428#4,0.0
113748.0,113749.0,20.54,216.31,4444428#6,0.0
113750.0,113751.0,0.03,0.2,4444435,0.0
113752.0,113753.0,,7.12,4444436,0.0
113754.0,113755.0,50.12,630.82,4444437,0.0
113756.0,113757.0,0.88,11.41,4444440,0.0
113758.0,113759.0,13.95,118.84,4444449#0,0.0
113760.0,113761.0,21.28,179.32,4444449#1,0.0
113772.0,113773.0,10.58,117.82,4446331,0.0
113774.0,113775.0,8.59,26.36,4446332#0,0.0
113776.0,113777.0,0.33,0.79,4446332#1,0.0
113778.0,113779.0,12.06,108.66,4446337#0,0.0
113780.0,113781.0,18.66,403.13,4446340,0.0
113782.0,113783.0,10.83,23.11,4446343,0.0
113790.0,113791.0,1.84,15.79,4446444#4,0.0
113792.0,113793.0,31.31,266.41,4446444#5,0.0
113794.0,113795.0,31.29,677.65,4446448,0.0
113796.0,113797.0,8.01,89.01,4446475,0.0
113802.0,113803.0,31.16,244.22,4446501#2,0.0
113804.0,113805.0,11.6,127.74,4446503#1,0.0
113806.0,113807.0,1.7,12.32,4446505#0,0.0
113808.0,113809.0,3.23,36.48,4446505#0.28,0.0
113810.0,113811.0,6.09,88.53,4446510#0,0.0
113812.0,113813.0,22.39,326.04,4446510#1,0.0
113814.0,113815.0,1.13,17.68,4446510#2,0.0
113820.0,113821.0,39.06,433.73,4446513#4,0.0
113822.0,113823.0,13.71,90.8,4446558#0,0.0
113824.0,113825.0,9.95,57.02,4446558#4,0.0
113826.0,113827.0,11.56,131.95,4446635#2,0.0
113832.0,113833.0,15.03,202.58,4446636#5,0.0
113834.0,113835.0,11.95,83.49,4446636#6,0.0
113836.0,113837.0,0.6,8.33,4446679,0.0
113838.0,113839.0,12.13,176.83,4446680#1,0.0
113840.0,113841.0,14.15,164.54,4446697#1,0.0
113842.0,113843.0,0.82,6.72,4446701#0,0.0
113844.0,113845.0,7.75,11.78,4446701#1,0.0
113846.0,113847.0,1.76,18.98,4446702,0.0
113864.0,113865.0,12.23,78.12,4446722#0,0.0
113866.0,113867.0,8.15,69.94,4446722#1,0.0
113870.0,113871.0,15.88,110.87,4446722#3,0.0
113874.0,113875.0,14.36,131.19,4446798#2,0.0
113876.0,113877.0,2.4,18.0,444761162,0.0
113904.0,113905.0,21.68,328.34,4449225#0,0.0
113916.0,113917.0,2.96,37.14,4449423#1,0.0
113918.0,113919.0,29.5,403.92,4449438#0,0.0
113920.0,113921.0,22.38,306.7,4449439#0,0.0
113926.0,113927.0,9.59,62.69,4449444#2,0.0
113932.0,113933.0,30.41,202.63,4449445,0.0
113934.0,113935.0,3.42,17.52,445023094,0.0
113936.0,113937.0,0.03,0.2,445074007,0.0
113942.0,113943.0,3.28,41.9,445246510,0.0
113944.0,113945.0,8.62,131.59,445246513#2,0.0
113948.0,113949.0,1.72,18.25,4453033#0,0.0
113954.0,113955.0,67.31,800.28,4453035#1,0.0
113956.0,113957.0,7.31,86.99,4453035#6,0.0
113960.0,113961.0,8.16,93.74,4453037#1,0.0
113962.0,113963.0,3.64,43.05,4453037#2,0.0
113964.0,113965.0,9.65,48.03,4453037#3,0.0
113968.0,113969.0,10.71,127.56,4453041,0.0
113970.0,113971.0,9.04,75.67,445492242#1,0.0
113972.0,113973.0,11.39,47.95,445535613#0,0.0
113974.0,113975.0,4.5,62.12,445535614,0.0
113976.0,113977.0,29.01,359.99,445535615#0,0.0
113978.0,113979.0,19.26,97.82,445536591,0.0
113980.0,113981.0,4.23,61.07,445676176#2,0.0
113984.0,113985.0,21.07,161.54,44583170,0.0
113994.0,113995.0,31.73,378.0,445947593,0.0
113998.0,113999.0,2.85,39.69,44619068#0,0.0
114000.0,114001.0,20.8,247.9,44619068#1,0.0
114002.0,114003.0,4.21,53.69,44619069#0,0.0
114028.0,114029.0,21.58,181.1,4463222#0,0.0
114030.0,114031.0,14.98,190.46,4463222#2,0.0
114032.0,114033.0,11.74,71.98,4463222#3,0.0
114038.0,114039.0,11.57,142.98,4463289,0.0
114040.0,114041.0,2.67,52.29,4463290,0.0
114042.0,114043.0,16.16,227.43,4463294,0.0
114044.0,114045.0,9.23,111.87,4463295,0.0
114046.0,114047.0,2.98,42.45,4463298,0.0
114078.0,114079.0,18.46,178.68,4463559#1,0.0
114080.0,114081.0,0.02,0.2,4463570,0.0
114082.0,114083.0,4.48,45.56,4463571#1,0.0
114116.0,114117.0,6.02,81.43,446554520#1,0.0
114118.0,114119.0,9.5,79.49,446633536#0,0.0
114120.0,114121.0,11.18,151.49,446659716#0,0.0
114122.0,114123.0,8.95,79.48,446659716#1,0.0
114124.0,114125.0,11.66,106.65,446659716#6,0.0
114128.0,114129.0,12.78,176.83,446902669,0.0
114166.0,114167.0,19.39,123.26,4471191#1,0.0
114168.0,114169.0,21.2,138.49,4471282,0.0
114184.0,114185.0,9.6,68.05,4471965#5,0.0
114196.0,114197.0,29.22,314.57,4471991#0,0.0
114198.0,114199.0,1.58,20.97,4471993,0.0
114204.0,114205.0,21.37,549.15,4472037,0.0
114206.0,114207.0,1.17,29.92,4472038,0.0
114208.0,114209.0,3.66,94.22,4472038-AddedOnRampEdge,0.0
114210.0,114211.0,4.91,107.05,4472040,0.0
114212.0,114213.0,4.32,94.27,4472040-AddedOffRampEdge,0.0
114256.0,114257.0,11.8,134.27,4474844#2,0.0
114258.0,114259.0,8.82,118.89,4474844#3,0.0
114260.0,114261.0,9.28,123.7,4474844#4,0.0
114278.0,114279.0,25.78,195.44,4474890#1,0.0
114280.0,114281.0,4.96,64.11,4475167#2,0.0
114286.0,114287.0,8.36,74.51,4475205,0.0
114290.0,114291.0,14.12,119.15,4475206#1,0.0
114292.0,114293.0,28.1,237.79,4475206#2,0.0
114294.0,114295.0,27.63,235.4,4475206#3,0.0
114296.0,114297.0,9.8,121.93,4475444#2,0.0
114298.0,114299.0,15.68,139.24,4475444#3,0.0
114300.0,114301.0,19.8,161.69,4475559#0,0.0
114302.0,114303.0,16.01,117.2,4475559#2,0.0
114310.0,114311.0,13.17,171.0,4475632#1,0.0
114312.0,114313.0,6.03,82.29,4475632#2,0.0
114314.0,114315.0,19.34,261.61,4475632#3,0.0
114316.0,114317.0,7.67,100.84,4475670,0.0
114326.0,114327.0,15.69,46.14,4475954#0,0.0
114332.0,114333.0,11.34,39.66,447792213,0.0
114338.0,114339.0,33.57,179.88,4478042,0.0
114360.0,114361.0,8.06,60.71,447883127#0,0.0
114362.0,114363.0,6.74,93.65,447885582,0.0
114364.0,114365.0,13.78,177.25,447885583#1,0.0
114402.0,114403.0,20.45,178.55,4480547,0.0
114414.0,114415.0,11.54,96.08,4480549#3,0.0
114416.0,114417.0,19.07,122.74,4480549#4,0.0
114428.0,114429.0,45.58,338.4,4480580#0,0.0
114440.0,114441.0,11.29,87.37,44809962#0,0.0
114442.0,114443.0,12.96,98.24,44809962#1,0.0
114460.0,114461.0,2.98,24.59,44810512#1,0.0
114476.0,114477.0,33.36,80.8,44824013,0.0
114478.0,114479.0,1.13,15.4,448298619,0.0
114484.0,114485.0,8.72,52.56,4483952#0,0.0
114524.0,114525.0,20.83,292.5,4484020#2,0.0
114526.0,114527.0,1.04,8.43,4484021#1,0.0
114530.0,114531.0,33.0,411.56,4484024#2,0.0
114532.0,114533.0,7.0,89.09,4484024#3,0.0
114534.0,114535.0,8.28,99.87,4484024#4,0.0
114536.0,114537.0,8.64,117.72,4484024#5,0.0
114538.0,114539.0,10.88,146.77,4484024#6,0.0
114540.0,114541.0,0.01,0.1,4484026#0,0.0
114542.0,114543.0,0.71,7.61,4484026#1,0.0
114544.0,114545.0,16.24,214.18,4484026#2,0.0
114546.0,114547.0,0.56,6.75,4484042#0,0.0
114548.0,114549.0,27.22,313.01,4484043,0.0
114550.0,114551.0,4.13,12.72,4484044#0,0.0
114552.0,114553.0,4.59,44.93,4484044#2,0.0
114554.0,114555.0,0.65,4.86,4484044#3,0.0
114556.0,114557.0,0.88,8.49,4484044#4,0.0
114558.0,114559.0,8.32,102.68,4484045,0.0
114564.0,114565.0,5.81,84.37,4484064,0.0
114566.0,114567.0,8.6,25.65,4484067,0.0
114568.0,114569.0,5.64,22.81,4484070,0.0
114590.0,114591.0,36.2,259.43,4484208#0,0.0
114620.0,114621.0,6.27,99.44,4484276,0.0
114622.0,114623.0,34.73,434.53,4484277#0,0.0
114624.0,114625.0,4.51,49.5,4484277#3,0.0
114626.0,114627.0,1.62,6.43,4484351#0,0.0
114628.0,114629.0,4.18,27.24,4484351#1,0.0
114630.0,114631.0,11.5,142.18,4484427#1,0.0
114642.0,114643.0,2.62,27.73,4485729#1,0.0
114644.0,114645.0,1.42,18.13,4485729#2,0.0
114646.0,114647.0,9.02,115.86,4485729#3,0.0
114648.0,114649.0,13.78,143.99,4485729#4,0.0
114676.0,114677.0,17.9,139.31,4486586#4,0.0
114684.0,114685.0,17.2,136.14,4486589#0,0.0
114686.0,114687.0,19.68,156.27,4486589#1,0.0
114688.0,114689.0,30.92,244.87,4486589#2,0.0
114690.0,114691.0,23.57,188.01,4486589#3,0.0
114694.0,114695.0,6.36,79.65,4486591,0.0
114696.0,114697.0,3.68,42.68,4486592#1,0.0
114698.0,114699.0,3.82,38.98,4486596#1,0.0
114700.0,114701.0,6.29,76.28,4486596#2,0.0
114702.0,114703.0,5.42,86.42,4486613,0.0
114704.0,114705.0,6.12,94.26,4486613-AddedOffRampEdge,0.0
114708.0,114709.0,24.23,184.04,4486628#2,0.0
114710.0,114711.0,11.14,90.31,4486628#3,0.0
114712.0,114713.0,20.11,160.82,4486628#4,0.0
114714.0,114715.0,22.78,181.87,4486628#5,0.0
114716.0,114717.0,5.91,44.52,4486628#6,0.0
114728.0,114729.0,26.72,195.45,4486630#1,0.0
114732.0,114733.0,13.72,101.84,4486633#0,0.0
114734.0,114735.0,13.92,101.97,4486633#1,0.0
114742.0,114743.0,14.86,108.59,4486677#0,0.0
114744.0,114745.0,15.61,111.89,4486677#1,0.0
114746.0,114747.0,17.38,149.85,4486679,0.0
114758.0,114759.0,8.03,63.33,4486687,0.0
114760.0,114761.0,11.25,77.6,4486689#0,0.0
114762.0,114763.0,12.59,92.22,4486689#1,0.0
114764.0,114765.0,9.56,74.11,4486689#2,0.0
114766.0,114767.0,10.29,84.68,4486689#3,0.0
114768.0,114769.0,10.98,91.45,4486689#4,0.0
114772.0,114773.0,6.41,47.72,4486691,0.0
114774.0,114775.0,9.2,70.05,4486692#2,0.0
114778.0,114779.0,32.09,385.45,4486695#1,0.0
114780.0,114781.0,0.57,4.07,448777039,0.0
114782.0,114783.0,1.91,34.37,4488871,0.0
114784.0,114785.0,0.62,9.58,4488880,0.0
114790.0,114791.0,18.45,393.98,4488979,0.0
114792.0,114793.0,10.23,215.67,4488982#1,0.0
114794.0,114795.0,4.74,95.67,4488982#1-AddedOnRampEdge,0.0
114796.0,114797.0,21.43,88.64,4489022,0.0
114806.0,114807.0,29.54,253.43,4489231,0.0
114816.0,114817.0,8.55,109.84,4490162,0.0
114820.0,114821.0,12.37,39.63,4490164#0,0.0
114830.0,114831.0,1.0,20.93,4490221,0.0
114834.0,114835.0,1.72,36.59,4490226,0.0
114836.0,114837.0,23.4,323.89,4490229,0.0
114838.0,114839.0,13.76,37.95,4490259#0,0.0
114844.0,114845.0,16.19,134.21,4490367#2,0.0
114852.0,114853.0,40.33,307.25,4490369#2,0.0
114854.0,114855.0,10.66,90.31,4490370#0,0.0
114866.0,114867.0,19.91,125.82,4490378#0,0.0
114872.0,114873.0,4.59,34.56,4490379#1,0.0
114874.0,114875.0,9.92,36.68,4490380#0,0.0
114880.0,114881.0,22.23,185.54,4490389,0.0
114890.0,114891.0,18.66,335.2,4490443,0.0
114894.0,114895.0,27.19,202.54,4490444#1,0.0
114896.0,114897.0,3.96,36.95,4491643#0,0.0
114898.0,114899.0,7.46,37.27,4491644#1,0.0
114904.0,114905.0,25.88,254.81,4491980#2,0.0
114908.0,114909.0,16.09,49.84,4491994#0,0.0
114912.0,114913.0,2.27,31.42,4491997,0.0
114916.0,114917.0,20.38,134.81,4492007,0.0
114922.0,114923.0,35.35,277.89,4492013#2,0.0
114926.0,114927.0,10.06,78.6,4492017#2,0.0
114938.0,114939.0,17.25,113.53,4492367#0,0.0
114942.0,114943.0,7.11,34.28,4492369#0,0.0
114944.0,114945.0,9.38,103.27,4492369#1,0.0
114946.0,114947.0,13.95,118.88,4492370#0,0.0
114948.0,114949.0,5.52,40.27,4492371#0,0.0
114950.0,114951.0,6.74,45.01,4492371#1,0.0
114952.0,114953.0,18.92,126.7,4492371#10,0.0
114954.0,114955.0,29.1,211.05,4492371#15,0.0
114956.0,114957.0,4.07,26.75,4492371#2,0.0
114966.0,114967.0,31.27,229.69,4492376#0,0.0
114968.0,114969.0,13.19,84.23,4492376#1,0.0
114970.0,114971.0,10.45,45.17,4492394#0,0.0
114976.0,114977.0,11.37,78.05,4492396#1,0.0
114980.0,114981.0,4.08,29.22,4492400#1,0.0
114984.0,114985.0,12.37,209.11,4493097,0.0
114986.0,114987.0,15.08,205.06,4493098#1,0.0
114988.0,114989.0,8.38,181.47,4493099,0.0
114990.0,114991.0,13.2,267.57,4493101,0.0
114992.0,114993.0,10.36,228.61,4493103,0.0
114994.0,114995.0,11.1,183.98,4493106,0.0
114996.0,114997.0,12.28,129.15,4493109#1,0.0
114998.0,114999.0,11.73,160.69,4493111#1,0.0
115002.0,115003.0,8.93,134.37,4493116#1,0.0
115006.0,115007.0,15.28,233.09,4493120,0.0
115008.0,115009.0,9.76,200.8,4493124,0.0
115010.0,115011.0,21.73,272.93,4493351#0,0.0
115032.0,115033.0,4.0,26.31,4494957#0,0.0
115034.0,115035.0,45.12,380.41,4494957#1,0.0
115036.0,115037.0,1.7,14.23,4494959#2,0.0
115044.0,115045.0,27.02,205.98,4494996,0.0
115064.0,115065.0,19.09,138.91,4495179,0.0
115094.0,115095.0,5.44,39.79,4495213,0.0
115096.0,115097.0,8.54,79.64,4495223#1,0.0
115098.0,115099.0,2.24,30.66,4495224,0.0
115100.0,115101.0,6.15,47.49,4495225,0.0
115104.0,115105.0,2.84,41.8,4495271#0,0.0
115106.0,115107.0,3.24,35.89,4495272#1,0.0
115108.0,115109.0,37.52,356.54,4495273#0,0.0
115112.0,115113.0,17.89,139.68,4495307#2,0.0
115114.0,115115.0,11.03,154.08,4495577,0.0
115116.0,115117.0,10.11,17.36,4495579#0,0.0
115118.0,115119.0,19.66,251.39,44956230#1,0.0
115122.0,115123.0,10.13,59.42,4497133#0,0.0
115124.0,115125.0,12.4,53.78,4497134#0,0.0
115130.0,115131.0,5.32,41.13,4497803#0,0.0
115132.0,115133.0,0.03,0.2,4497803#1,0.0
115134.0,115135.0,6.07,7.83,4497803#2,0.0
115136.0,115137.0,1.5,11.75,4497807#0,0.0
115138.0,115139.0,0.04,0.2,4497807#2,0.0
115142.0,115143.0,2.43,22.15,4497868,0.0
115150.0,115151.0,1.62,22.55,4497944#0,0.0
115152.0,115153.0,14.04,130.54,4497944#1,0.0
115154.0,115155.0,45.28,605.6,4497944#3,0.0
115156.0,115157.0,16.53,227.78,4497944#4,0.0
115170.0,115171.0,18.05,124.75,4498148#0,0.0
115174.0,115175.0,8.6,68.55,4498149#0,0.0
115178.0,115179.0,20.18,172.18,4498149#2,0.0
115186.0,115187.0,2.3,26.66,4500121#1,0.0
115192.0,115193.0,46.61,393.35,4500156#2,0.0
115196.0,115197.0,34.16,264.25,4500164,0.0
115198.0,115199.0,1.66,35.95,4500169,0.0
115200.0,115201.0,4.36,94.39,4500169-AddedOffRampEdge,0.0
115202.0,115203.0,19.93,432.64,4500170,0.0
115218.0,115219.0,14.09,105.96,4500193#2,0.0
115220.0,115221.0,8.98,68.46,4500193#3,0.0
115222.0,115223.0,9.43,72.1,4500193#4,0.0
115224.0,115225.0,19.98,149.36,4500194,0.0
115238.0,115239.0,7.18,39.64,450086104,0.0
115240.0,115241.0,1.23,16.61,450086117#2,0.0
115242.0,115243.0,1.17,15.82,450086118#0,0.0
115244.0,115245.0,21.99,303.69,450086118#1,0.0
115246.0,115247.0,1.01,15.2,450086126#0,0.0
115248.0,115249.0,11.5,161.6,450086126#2,0.0
115256.0,115257.0,13.45,109.19,450126663,0.0
115258.0,115259.0,7.02,102.77,450126664,0.0
115260.0,115261.0,5.36,78.93,450126665,0.0
115266.0,115267.0,12.38,97.85,450189363,0.0
115272.0,115273.0,10.13,124.92,450221283#0,0.0
115274.0,115275.0,5.13,43.58,450221283#1,0.0
115276.0,115277.0,7.31,58.37,450221283#3,0.0
115280.0,115281.0,7.62,32.38,450249415#1,0.0
115300.0,115301.0,8.31,128.38,450661507,0.0
115326.0,115327.0,7.3,93.11,451342499#0,0.0
115328.0,115329.0,19.0,242.48,451342499#1,0.0
115330.0,115331.0,1.06,11.98,4514036#2,0.0
115332.0,115333.0,2.71,29.47,4514036#3,0.0
115342.0,115343.0,25.18,344.06,451445145#1,0.0
115344.0,115345.0,23.62,194.48,451458153,0.0
115346.0,115347.0,2.61,19.29,451458154,0.0
115350.0,115351.0,6.03,13.76,451544124#1,0.0
115360.0,115361.0,1.5,10.47,4515845#0,0.0
115362.0,115363.0,10.88,127.69,4515845#0.24,0.0
115364.0,115365.0,17.81,98.13,4515845#2,0.0
115372.0,115373.0,27.54,282.28,4515858#2,0.0
115374.0,115375.0,4.66,54.58,4515867#2,0.0
115376.0,115377.0,12.55,158.06,4515867#3,0.0
115378.0,115379.0,7.28,94.04,4515867#4,0.0
115380.0,115381.0,7.0,90.32,4515867#5,0.0
115382.0,115383.0,15.98,205.99,4515867#6,0.0
115384.0,115385.0,11.53,149.14,4515867#7,0.0
115386.0,115387.0,9.52,70.46,4515867#8,0.0
115396.0,115397.0,2.34,27.22,4515869#1,0.0
115398.0,115399.0,1.49,17.65,4515869#2,0.0
115400.0,115401.0,1.09,9.27,4515869#3,0.0
115436.0,115437.0,14.59,118.89,4515876#7,0.0
115488.0,115489.0,12.62,154.11,451621859#1,0.0
115494.0,115495.0,20.4,116.15,4517116,0.0
115496.0,115497.0,51.84,356.62,4517175,0.0
115498.0,115499.0,24.93,176.14,4517177#1,0.0
115524.0,115525.0,5.69,73.73,451914008,0.0
115532.0,115533.0,16.49,67.03,4520018#0,0.0
115574.0,115575.0,32.95,379.67,45248884#1,0.0
115578.0,115579.0,11.51,143.17,4525444#2,0.0
115580.0,115581.0,13.22,73.32,4525444#3,0.0
115584.0,115585.0,12.39,116.89,4525716#0,0.0
115586.0,115587.0,9.33,109.76,4525716#4,0.0
115588.0,115589.0,5.21,63.76,4525717#0,0.0
115590.0,115591.0,24.08,199.75,4525717#1,0.0
115592.0,115593.0,6.9,98.5,4525719#1,0.0
115594.0,115595.0,10.98,105.94,4525719#2,0.0
115596.0,115597.0,6.71,86.38,4525719#6,0.0
115598.0,115599.0,6.1,86.17,4525719#8,0.0
115600.0,115601.0,15.24,114.07,4525719#9,0.0
115602.0,115603.0,9.29,64.1,4525722#1,0.0
115604.0,115605.0,18.64,211.08,4525722#4,0.0
115606.0,115607.0,14.74,120.62,4525724#1,0.0
115610.0,115611.0,9.33,72.83,4525727,0.0
115612.0,115613.0,16.13,121.62,4525728#0,0.0
115616.0,115617.0,20.72,287.12,4525730#1,0.0
115618.0,115619.0,1.96,8.49,4525730#4,0.0
115622.0,115623.0,10.17,84.87,4525749#1,0.0
115624.0,115625.0,7.53,71.51,4525749#5,0.0
115634.0,115635.0,7.96,73.98,4525750#2,0.0
115640.0,115641.0,18.76,126.38,4525751#0,0.0
115650.0,115651.0,3.91,54.2,4525775#0,0.0
115652.0,115653.0,3.74,36.83,4525780#0,0.0
115676.0,115677.0,18.0,188.22,4525869,0.0
115678.0,115679.0,5.78,21.43,4525902#0,0.0
115682.0,115683.0,9.87,72.73,4525904#1,0.0
115692.0,115693.0,6.11,46.73,4525907#1,0.0
115694.0,115695.0,4.66,35.63,4525907#2,0.0
115696.0,115697.0,20.02,165.35,4525907#3,0.0
115698.0,115699.0,2.72,22.41,4525908,0.0
115700.0,115701.0,11.31,83.49,4525910#1,0.0
115702.0,115703.0,3.7,25.33,4525910#2,0.0
115704.0,115705.0,4.76,78.83,4526001,0.0
115706.0,115707.0,6.45,79.25,4526202#1,0.0
115708.0,115709.0,18.62,143.83,4526202#2,0.0
