node_index,source_node_id,pos_x,pos_y,is_stop_only
606,270335525,-1511.28,3399.02,False
607,cluster_89071158_89072802,-1450.27,3351.54,False
608,cluster_257589859_27126967,-1271.15,3486.97,False
609,27126975,-1490.14,3543.63,False
610,27126975,-1490.14,3543.63,False
611,89076670,-1629.52,3697.73,False
612,89076670,-1629.52,3697.73,False
613,27126975,-1490.14,3543.63,False
614,89078580,-1588.82,3945.36,False
615,89076670,-1629.52,3697.73,False
616,89110419,-563.45,1528.34,False
617,89108783,-738.42,965.82,False
618,286769780,4269.96,5328.69,False
619,27135256,4052.12,5201.26,False
620,89125649,76.44,1070.63,False
621,89125298,-142.0,995.42,False
622,89125997,136.12,1190.59,False
623,89125649,76.44,1070.63,False
624,1667653878,160.47,1295.78,False
625,89125997,136.12,1190.59,False
626,89125649,76.44,1070.63,False
627,89125511,-129.46,1123.51,False
628,304051865,-42.63,1242.5,False
629,cluster_30570791_442689305,-117.44,1241.95,False
630,304051860,39.55,1225.86,False
631,304051865,-42.63,1242.5,False
632,89125997,136.12,1190.59,False
633,304051860,39.55,1225.86,False
634,1982824298,29108.43,-1747.07,False
635,32255272,29138.83,-1716.23,False
636,7260522179,1592.49,17189.28,False
637,cluster_33236405_6724967571_6724967572,1587.74,17165.9,False
638,946947677,21458.53,-4095.93,False
639,26808420,21021.5,-4336.01,False
640,9608020046,23134.85,-3517.31,False
641,1896594325,23171.82,-3527.38,False
642,9610186845,23316.33,-1862.16,False
643,942862349,23284.58,-1814.99,False
644,29580915,23153.52,-1122.2,False
645,924592784,23191.64,-1141.53,False
646,310998944,21747.86,1296.01,False
647,259773746,21726.91,1293.59,False
648,661100150,20950.37,10565.03,False
649,cluster_31259785_313049810,20939.44,10633.37,False
650,cluster_1916428544_26765668_4606652478_4695296911_4695296925_4695296926_4695296932_6709575596_6709575597_6709575598_6709575599_777364615,16510.87,13159.59,False
651,cluster_1916402739_1916428545_26823001_6170269162_6170269163_6170269164_6170269165_6170269166_772839105,16572.4,13276.92,False
652,1208156813,12089.48,18779.1,False
653,1208156814,12100.67,18784.6,False
654,330852886,28660.47,12374.44,False
655,269940903,28676.63,12180.29,False
656,3056236314,28650.69,12470.33,False
657,330852886,28660.47,12374.44,False
658,cluster_270797406_270797408,25264.38,12087.53,False
659,1209017495,25218.37,12046.61,False
660,305783975,4189.09,4865.49,False
661,26602282,4459.39,4992.96,False
662,26602402,3939.52,4657.67,False
663,305783975,4189.09,4865.49,False
664,26602401,3921.46,4610.44,False
665,26602402,3939.52,4657.67,False
666,1356695880,24145.8,5184.15,False
667,1679818058,24139.75,5179.3,False
668,301107065,30561.45,3171.26,False
669,7312391546,30563.21,3162.95,False
670,27177328,13193.28,21030.55,False
671,27177329,13103.87,21056.06,False
672,27177315,13280.15,21011.19,False
673,27177328,13193.28,21030.55,False
674,305773687,3848.33,4614.92,False
675,26602402,3939.52,4657.67,False
676,9680085075,27221.05,867.57,False
677,1736492201,27120.89,976.6,False
678,259605400,28533.59,-528.34,False
679,1674821778,28585.25,-511.79,False
680,1674821778,28585.25,-511.79,False
681,848518825,28610.3,-503.67,False
