from_node,to_node,edge_tt,distance,source_edge_id,edge_var
114120.0,114121.0,12.05,151.49,446659716#0,0.0
114122.0,114123.0,11.27,79.48,446659716#1,0.0
114124.0,114125.0,13.35,106.65,446659716#6,0.0
114128.0,114129.0,14.41,176.83,446902669,0.0
114130.0,114131.0,3.36,22.38,4469399#1,0.0
114132.0,114133.0,11.56,86.58,4469399#2,0.0
114134.0,114135.0,5.67,39.5,4469399#3,0.0
114136.0,114137.0,9.46,71.87,4469399#4,0.0
114138.0,114139.0,16.45,133.38,4469400#1,0.0
114140.0,114141.0,54.08,428.19,4469400#2,0.0
114142.0,114143.0,22.81,154.38,4469401#0,0.0
114144.0,114145.0,12.34,94.48,4469401#1,0.0
114154.0,114155.0,2.19,10.14,447082547,0.0
114156.0,114157.0,9.91,79.87,447082548#0,0.0
114158.0,114159.0,23.92,194.14,447082548#1,0.0
114162.0,114163.0,22.3,110.17,447083144,0.0
114164.0,114165.0,11.45,90.05,4471191#0,0.0
114166.0,114167.0,15.56,123.26,4471191#1,0.0
114174.0,114175.0,15.35,108.57,4471965#0,0.0
114184.0,114185.0,9.31,68.05,4471965#5,0.0
114196.0,114197.0,27.21,314.57,4471991#0,0.0
114198.0,114199.0,1.55,20.97,4471993,0.0
114204.0,114205.0,25.16,549.15,4472037,0.0
114206.0,114207.0,1.54,29.92,4472038,0.0
114208.0,114209.0,4.4,94.22,4472038-AddedOnRampEdge,0.0
114210.0,114211.0,4.99,107.05,4472040,0.0
114212.0,114213.0,4.4,94.27,4472040-AddedOffRampEdge,0.0
114224.0,114225.0,9.25,69.39,4474500#0,0.0
114226.0,114227.0,35.42,266.2,4474500#1,0.0
114254.0,114255.0,3.9,45.84,4474844#0,0.0
114256.0,114257.0,11.46,134.27,4474844#2,0.0
114258.0,114259.0,8.87,118.89,4474844#3,0.0
114260.0,114261.0,9.47,123.7,4474844#4,0.0
114262.0,114263.0,8.82,118.66,4474845#1,0.0
114264.0,114265.0,9.94,134.31,4474845#2,0.0
114266.0,114267.0,3.2,42.73,4474845#3,0.0
114272.0,114273.0,35.84,283.52,4474846#2,0.0
114276.0,114277.0,9.39,124.39,4474848,0.0
114278.0,114279.0,25.85,195.44,4474890#1,0.0
114280.0,114281.0,5.32,64.11,4475167#2,0.0
114282.0,114283.0,0.56,3.99,4475204#1,0.0
114284.0,114285.0,2.22,14.08,4475204#2,0.0
114286.0,114287.0,9.96,74.51,4475205,0.0
114288.0,114289.0,15.89,117.74,4475206#0,0.0
114290.0,114291.0,15.81,119.15,4475206#1,0.0
114292.0,114293.0,31.0,237.79,4475206#2,0.0
114294.0,114295.0,30.61,235.4,4475206#3,0.0
114296.0,114297.0,9.96,121.93,4475444#2,0.0
114298.0,114299.0,12.48,139.24,4475444#3,0.0
114300.0,114301.0,20.64,161.69,4475559#0,0.0
114302.0,114303.0,17.37,117.2,4475559#2,0.0
114304.0,114305.0,6.83,42.85,4475631#0,0.0
114306.0,114307.0,1.02,6.64,4475631#1,0.0
114308.0,114309.0,0.25,1.76,4475631#2,0.0
114310.0,114311.0,13.64,171.0,4475632#1,0.0
114312.0,114313.0,6.13,82.29,4475632#2,0.0
114314.0,114315.0,20.47,261.61,4475632#3,0.0
114316.0,114317.0,7.99,100.84,4475670,0.0
114318.0,114319.0,16.03,104.98,4475675,0.0
114320.0,114321.0,11.29,83.88,4475785#2,0.0
114322.0,114323.0,18.98,141.1,4475785#3,0.0
114326.0,114327.0,20.06,46.14,4475954#0,0.0
114328.0,114329.0,3.85,44.99,4475955#1,0.0
114330.0,114331.0,1.87,10.61,447668740,0.0
114332.0,114333.0,15.58,39.66,447792213,0.0
114340.0,114341.0,34.02,206.62,4478050,0.0
114344.0,114345.0,8.19,65.27,4478051#1,0.0
114346.0,114347.0,8.63,69.05,4478051#2,0.0
114356.0,114357.0,18.53,140.11,447835331#2,0.0
114358.0,114359.0,5.65,45.13,447883126#0,0.0
114360.0,114361.0,8.07,60.71,447883127#0,0.0
114362.0,114363.0,6.98,93.65,447885582,0.0
114364.0,114365.0,13.66,177.25,447885583#1,0.0
114366.0,114367.0,23.54,170.84,4479174#0,0.0
114368.0,114369.0,24.65,169.77,4479174#1,0.0
114372.0,114373.0,9.58,93.65,447989490#0,0.0
114374.0,114375.0,13.65,115.41,448025884#0,0.0
114376.0,114377.0,30.64,204.53,448025886#0,0.0
114378.0,114379.0,12.4,87.27,448025886#1,0.0
114380.0,114381.0,3.27,23.62,448025886#2,0.0
114382.0,114383.0,10.36,76.68,448025886#3,0.0
114384.0,114385.0,14.92,105.09,448025886#4,0.0
114386.0,114387.0,12.46,107.08,448025886#5,0.0
114390.0,114391.0,4.93,64.65,448030438#2,0.0
114392.0,114393.0,9.45,65.32,448030441,0.0
114394.0,114395.0,0.02,0.2,448030444#0,0.0
114396.0,114397.0,10.86,83.24,448030444#1,0.0
114402.0,114403.0,25.4,178.55,4480547,0.0
114414.0,114415.0,12.02,96.08,4480549#3,0.0
114416.0,114417.0,17.79,122.74,4480549#4,0.0
114424.0,114425.0,23.55,194.33,4480561#0,0.0
114426.0,114427.0,4.29,19.28,4480561#1,0.0
114428.0,114429.0,44.13,338.4,4480580#0,0.0
114432.0,114433.0,8.8,68.63,44809959#1,0.0
114452.0,114453.0,30.09,173.49,44810509#1,0.0
114464.0,114465.0,3.64,25.78,44810516,0.0
114474.0,114475.0,11.08,86.09,44822187,0.0
114476.0,114477.0,34.27,80.8,44824013,0.0
114478.0,114479.0,1.14,15.4,448298619,0.0
114480.0,114481.0,8.79,84.32,44832941#0,0.0
114482.0,114483.0,22.29,282.62,448338446#1,0.0
114484.0,114485.0,15.37,52.56,4483952#0,0.0
114486.0,114487.0,4.66,49.88,4483953#1,0.0
114488.0,114489.0,54.0,412.3,4483958#0,0.0
114496.0,114497.0,55.85,449.62,4483958#4,0.0
114500.0,114501.0,8.41,51.97,4483960#0,0.0
114502.0,114503.0,10.08,64.33,4483960#1,0.0
114504.0,114505.0,9.87,71.0,4483960#2,0.0
114506.0,114507.0,9.92,70.4,4483960#3,0.0
114508.0,114509.0,17.98,136.91,4483960#4,0.0
114510.0,114511.0,7.74,101.64,4483961#0,0.0
114512.0,114513.0,18.39,247.04,4483961#1,0.0
114514.0,114515.0,26.68,343.08,4483961#2,0.0
114524.0,114525.0,22.26,292.5,4484020#2,0.0
114526.0,114527.0,0.91,8.43,4484021#1,0.0
114528.0,114529.0,42.4,558.11,4484023,0.0
114530.0,114531.0,32.41,411.56,4484024#2,0.0
114532.0,114533.0,6.83,89.09,4484024#3,0.0
114534.0,114535.0,7.58,99.87,4484024#4,0.0
114536.0,114537.0,8.95,117.72,4484024#5,0.0
114538.0,114539.0,11.64,146.77,4484024#6,0.0
114540.0,114541.0,0.01,0.1,4484026#0,0.0
114542.0,114543.0,0.67,7.61,4484026#1,0.0
114544.0,114545.0,16.45,214.18,4484026#2,0.0
114546.0,114547.0,0.53,6.75,4484042#0,0.0
114548.0,114549.0,25.82,313.01,4484043,0.0
114550.0,114551.0,4.5,12.72,4484044#0,0.0
114552.0,114553.0,7.95,44.93,4484044#2,0.0
114554.0,114555.0,1.14,4.86,4484044#3,0.0
114556.0,114557.0,1.29,8.49,4484044#4,0.0
114558.0,114559.0,7.47,102.68,4484045,0.0
114564.0,114565.0,6.24,84.37,4484064,0.0
114566.0,114567.0,6.57,25.65,4484067,0.0
114568.0,114569.0,5.64,22.81,4484070,0.0
114570.0,114571.0,25.72,207.07,4484082,0.0
114602.0,114603.0,5.37,40.27,4484211#3,0.0
114606.0,114607.0,23.42,170.52,4484271,0.0
114612.0,114613.0,9.02,63.92,4484274#0,0.0
114614.0,114615.0,12.88,101.46,4484274#1,0.0
114620.0,114621.0,7.0,99.44,4484276,0.0
114622.0,114623.0,34.43,434.53,4484277#0,0.0
114624.0,114625.0,4.54,49.5,4484277#3,0.0
114626.0,114627.0,2.35,6.43,4484351#0,0.0
114628.0,114629.0,4.08,27.24,4484351#1,0.0
114630.0,114631.0,14.28,142.18,4484427#1,0.0
114632.0,114633.0,10.25,83.03,44845072#2,0.0
114636.0,114637.0,12.25,91.81,44851670#0,0.0
114638.0,114639.0,8.45,66.52,44851670#1,0.0
114640.0,114641.0,11.23,65.23,44851670#2,0.0
114642.0,114643.0,2.5,27.73,4485729#1,0.0
114644.0,114645.0,1.36,18.13,4485729#2,0.0
114646.0,114647.0,8.63,115.86,4485729#3,0.0
114648.0,114649.0,13.72,143.99,4485729#4,0.0
114666.0,114667.0,15.0,120.19,4486585#1,0.0
114668.0,114669.0,18.13,113.67,4486586#0,0.0
114676.0,114677.0,19.96,139.31,4486586#4,0.0
114678.0,114679.0,20.31,165.51,4486587#0,0.0
114684.0,114685.0,15.47,136.14,4486589#0,0.0
114686.0,114687.0,22.07,156.27,4486589#1,0.0
114690.0,114691.0,38.41,188.01,4486589#3,0.0
114694.0,114695.0,6.63,79.65,4486591,0.0
114696.0,114697.0,3.61,42.68,4486592#1,0.0
114698.0,114699.0,3.44,38.98,4486596#1,0.0
114700.0,114701.0,5.78,76.28,4486596#2,0.0
114702.0,114703.0,6.02,86.42,4486613,0.0
114704.0,114705.0,4.73,94.26,4486613-AddedOffRampEdge,0.0
114708.0,114709.0,22.88,184.04,4486628#2,0.0
114710.0,114711.0,11.27,90.31,4486628#3,0.0
114712.0,114713.0,20.04,160.82,4486628#4,0.0
114714.0,114715.0,22.58,181.87,4486628#5,0.0
114722.0,114723.0,34.6,284.35,4486629#0,0.0
114724.0,114725.0,25.61,198.33,4486629#1,0.0
114726.0,114727.0,36.41,267.51,4486630#0,0.0
114728.0,114729.0,26.61,195.45,4486630#1,0.0
114730.0,114731.0,25.4,203.08,4486632,0.0
114742.0,114743.0,12.78,108.59,4486677#0,0.0
114744.0,114745.0,13.22,111.89,4486677#1,0.0
114746.0,114747.0,17.69,149.85,4486679,0.0
114754.0,114755.0,0.94,7.85,4486684,0.0
114760.0,114761.0,10.0,77.6,4486689#0,0.0
114762.0,114763.0,11.2,92.22,4486689#1,0.0
114764.0,114765.0,9.2,74.11,4486689#2,0.0
114766.0,114767.0,10.27,84.68,4486689#3,0.0
114768.0,114769.0,11.14,91.45,4486689#4,0.0
114774.0,114775.0,9.13,70.05,4486692#2,0.0
114776.0,114777.0,26.3,340.67,4486695#0,0.0
114778.0,114779.0,29.34,385.45,4486695#1,0.0
114780.0,114781.0,0.48,4.07,448777039,0.0
114782.0,114783.0,2.03,34.37,4488871,0.0
114784.0,114785.0,0.59,9.58,4488880,0.0
114786.0,114787.0,7.24,140.96,4488881,0.0
114788.0,114789.0,34.48,220.84,4488972#0,0.0
114790.0,114791.0,17.67,393.98,4488979,0.0
114792.0,114793.0,10.16,215.67,4488982#1,0.0
114794.0,114795.0,4.65,95.67,4488982#1-AddedOnRampEdge,0.0
114796.0,114797.0,15.2,88.64,4489022,0.0
114798.0,114799.0,26.14,334.3,4489210#0,0.0
114800.0,114801.0,22.94,294.85,4489210#1,0.0
114802.0,114803.0,19.9,253.14,4489210#2,0.0
114804.0,114805.0,3.08,39.85,4489210#3,0.0
114806.0,114807.0,30.49,253.43,4489231,0.0
114816.0,114817.0,8.02,109.84,4490162,0.0
114820.0,114821.0,17.57,39.63,4490164#0,0.0
114822.0,114823.0,21.4,149.79,4490166,0.0
114824.0,114825.0,52.44,411.13,4490168,0.0
114826.0,114827.0,27.1,185.13,4490171,0.0
114828.0,114829.0,68.58,507.71,4490214,0.0
114830.0,114831.0,0.99,20.93,4490221,0.0
114832.0,114833.0,1.17,18.84,4490225,0.0
114834.0,114835.0,1.77,36.59,4490226,0.0
114836.0,114837.0,28.43,323.89,4490229,0.0
114838.0,114839.0,14.58,37.95,4490259#0,0.0
114852.0,114853.0,42.57,307.25,4490369#2,0.0
114858.0,114859.0,26.8,130.48,4490374#0,0.0
114860.0,114861.0,27.51,176.29,4490375#2,0.0
114862.0,114863.0,15.05,98.32,4490375#3,0.0
114864.0,114865.0,16.05,88.41,4490375#4,0.0
114866.0,114867.0,16.21,125.82,4490378#0,0.0
114868.0,114869.0,26.72,186.35,4490378#1,0.0
114870.0,114871.0,16.33,114.21,4490378#2,0.0
114872.0,114873.0,4.38,34.56,4490379#1,0.0
114874.0,114875.0,9.74,36.68,4490380#0,0.0
114882.0,114883.0,26.93,200.36,4490390#2,0.0
114884.0,114885.0,20.79,149.4,4490391,0.0
114888.0,114889.0,41.43,641.98,4490442,0.0
114890.0,114891.0,21.96,335.2,4490443,0.0
114892.0,114893.0,24.32,189.23,4490444#0,0.0
114894.0,114895.0,26.05,202.54,4490444#1,0.0
114896.0,114897.0,9.39,36.95,4491643#0,0.0
114898.0,114899.0,8.33,37.27,4491644#1,0.0
114900.0,114901.0,14.74,129.37,4491645#1,0.0
114904.0,114905.0,22.32,254.81,4491980#2,0.0
114908.0,114909.0,12.74,49.84,4491994#0,0.0
114912.0,114913.0,2.35,31.42,4491997,0.0
114916.0,114917.0,17.81,134.81,4492007,0.0
114918.0,114919.0,5.78,45.71,4492009#0,0.0
114920.0,114921.0,27.09,183.71,4492009#1,0.0
114922.0,114923.0,36.58,277.89,4492013#2,0.0
114928.0,114929.0,33.1,258.09,449209130,0.0
114936.0,114937.0,7.02,44.23,4492363,0.0
114938.0,114939.0,18.06,113.53,4492367#0,0.0
114940.0,114941.0,8.94,109.15,4492368#1,0.0
114942.0,114943.0,7.3,34.28,4492369#0,0.0
114944.0,114945.0,9.07,103.27,4492369#1,0.0
114946.0,114947.0,12.5,118.88,4492370#0,0.0
114948.0,114949.0,5.46,40.27,4492371#0,0.0
114950.0,114951.0,6.03,45.01,4492371#1,0.0
114952.0,114953.0,16.41,126.7,4492371#10,0.0
114954.0,114955.0,28.07,211.05,4492371#15,0.0
114956.0,114957.0,3.73,26.75,4492371#2,0.0
114962.0,114963.0,14.6,105.47,4492371#5,0.0
114964.0,114965.0,13.96,98.37,4492375,0.0
114966.0,114967.0,30.01,229.69,4492376#0,0.0
114968.0,114969.0,12.15,84.23,4492376#1,0.0
114970.0,114971.0,15.23,45.17,4492394#0,0.0
114972.0,114973.0,9.27,34.46,4492395#0,0.0
114976.0,114977.0,11.09,78.05,4492396#1,0.0
114978.0,114979.0,5.51,44.13,4492398#1,0.0
114984.0,114985.0,13.1,209.11,4493097,0.0
114986.0,114987.0,15.35,205.06,4493098#1,0.0
114988.0,114989.0,8.51,181.47,4493099,0.0
114990.0,114991.0,12.93,267.57,4493101,0.0
114992.0,114993.0,11.18,228.61,4493103,0.0
114994.0,114995.0,11.02,183.98,4493106,0.0
114996.0,114997.0,11.38,129.15,4493109#1,0.0
114998.0,114999.0,11.89,160.69,4493111#1,0.0
115000.0,115001.0,14.66,200.78,4493113#1,0.0
115002.0,115003.0,9.54,134.37,4493116#1,0.0
115004.0,115005.0,21.53,185.07,4493118#0,0.0
115006.0,115007.0,16.44,233.09,4493120,0.0
115008.0,115009.0,9.74,200.8,4493124,0.0
115010.0,115011.0,21.69,272.93,4493351#0,0.0
115012.0,115013.0,43.11,772.03,449341004,0.0
115032.0,115033.0,4.04,26.31,4494957#0,0.0
115034.0,115035.0,52.07,380.41,4494957#1,0.0
115036.0,115037.0,2.47,14.23,4494959#2,0.0
115038.0,115039.0,24.26,179.17,4494993,0.0
115040.0,115041.0,24.0,175.18,4494994#0,0.0
115042.0,115043.0,29.95,195.47,4494995,0.0
115044.0,115045.0,31.41,205.98,4494996,0.0
115046.0,115047.0,36.28,188.55,4494998,0.0
115048.0,115049.0,7.35,50.25,4495000#1,0.0
115050.0,115051.0,11.86,84.76,4495000#2,0.0
115052.0,115053.0,8.22,62.27,4495002,0.0
115058.0,115059.0,5.11,34.09,449508430#0,0.0
115060.0,115061.0,2.7,35.16,449508431#0,0.0
115062.0,115063.0,8.84,115.29,449508431#1,0.0
115064.0,115065.0,18.14,138.91,4495179,0.0
115066.0,115067.0,5.43,73.2,4495193#1,0.0
115076.0,115077.0,7.94,63.35,4495203#2,0.0
115078.0,115079.0,16.59,121.45,4495204,0.0
115094.0,115095.0,4.85,39.79,4495213,0.0
115096.0,115097.0,6.64,79.64,4495223#1,0.0
115098.0,115099.0,2.28,30.66,4495224,0.0
115100.0,115101.0,6.11,47.49,4495225,0.0
115102.0,115103.0,8.08,70.76,4495255,0.0
115104.0,115105.0,3.27,41.8,4495271#0,0.0
115106.0,115107.0,2.61,35.89,4495272#1,0.0
115108.0,115109.0,52.06,356.54,4495273#0,0.0
115114.0,115115.0,12.01,154.08,4495577,0.0
115116.0,115117.0,5.49,17.36,4495579#0,0.0
115118.0,115119.0,20.15,251.39,44956230#1,0.0
115120.0,115121.0,8.17,11.48,44956231,0.0
115122.0,115123.0,10.99,59.42,4497133#0,0.0
115124.0,115125.0,9.03,53.78,4497134#0,0.0
115126.0,115127.0,3.14,23.33,4497800#0,0.0
115128.0,115129.0,10.67,25.01,4497802#0,0.0
115136.0,115137.0,1.52,11.75,4497807#0,0.0
115138.0,115139.0,,0.2,4497807#2,0.0
115140.0,115141.0,5.06,40.48,4497807#3,0.0
115144.0,115145.0,1.9,14.31,4497869,0.0
115146.0,115147.0,7.6,47.07,4497872#1,0.0
115148.0,115149.0,15.25,45.72,4497873#0,0.0
115150.0,115151.0,1.69,22.55,4497944#0,0.0
115152.0,115153.0,11.74,130.54,4497944#1,0.0
115154.0,115155.0,45.55,605.6,4497944#3,0.0
115156.0,115157.0,17.67,227.78,4497944#4,0.0
115158.0,115159.0,16.71,214.52,4497945#3,0.0
115160.0,115161.0,4.34,18.29,4497945#4,0.0
115162.0,115163.0,17.18,193.01,4498110,0.0
115164.0,115165.0,11.78,159.31,4498121#1,0.0
115170.0,115171.0,15.95,124.75,4498148#0,0.0
115174.0,115175.0,8.93,68.55,4498149#0,0.0
115176.0,115177.0,8.94,74.06,4498149#1,0.0
115180.0,115181.0,0.26,1.3,4500108,0.0
115182.0,115183.0,14.05,125.34,4500110,0.0
115184.0,115185.0,11.08,92.11,4500114,0.0
115186.0,115187.0,2.36,26.66,4500121#1,0.0
115190.0,115191.0,15.59,108.52,4500154,0.0
115192.0,115193.0,56.62,393.35,4500156#2,0.0
115194.0,115195.0,14.68,85.8,4500156#3,0.0
115196.0,115197.0,28.92,264.25,4500164,0.0
115198.0,115199.0,1.67,35.95,4500169,0.0
115200.0,115201.0,4.38,94.39,4500169-AddedOffRampEdge,0.0
115202.0,115203.0,20.04,432.64,4500170,0.0
115204.0,115205.0,20.07,162.76,4500188,0.0
115208.0,115209.0,23.01,155.42,4500190#1,0.0
115214.0,115215.0,13.59,73.32,4500192#0,0.0
115218.0,115219.0,14.21,105.96,4500193#2,0.0
115220.0,115221.0,9.22,68.46,4500193#3,0.0
115222.0,115223.0,9.46,72.1,4500193#4,0.0
115224.0,115225.0,20.48,149.36,4500194,0.0
115226.0,115227.0,24.96,178.6,4500195,0.0
115228.0,115229.0,26.4,217.23,4500198#0,0.0
115238.0,115239.0,4.75,39.64,450086104,0.0
115240.0,115241.0,1.21,16.61,450086117#2,0.0
115242.0,115243.0,1.21,15.82,450086118#0,0.0
115244.0,115245.0,27.72,303.69,450086118#1,0.0
115246.0,115247.0,1.79,15.2,450086126#0,0.0
115248.0,115249.0,12.53,161.6,450086126#2,0.0
115250.0,115251.0,1.69,21.66,450086133,0.0
115252.0,115253.0,2.85,36.99,450115392#1,0.0
115254.0,115255.0,4.57,62.21,450115392#2,0.0
115256.0,115257.0,16.04,109.19,450126663,0.0
115258.0,115259.0,7.74,102.77,450126664,0.0
115260.0,115261.0,6.5,78.93,450126665,0.0
115262.0,115263.0,21.1,170.9,450126669,0.0
115264.0,115265.0,16.08,121.65,450189360,0.0
115266.0,115267.0,9.05,97.85,450189363,0.0
115268.0,115269.0,6.96,44.06,450204960,0.0
115272.0,115273.0,9.39,124.92,450221283#0,0.0
115274.0,115275.0,5.64,43.58,450221283#1,0.0
115276.0,115277.0,8.86,58.37,450221283#3,0.0
115280.0,115281.0,7.8,32.38,450249415#1,0.0
115288.0,115289.0,16.6,206.18,450661504#2,0.0
115290.0,115291.0,7.92,112.38,450661504#4,0.0
115292.0,115293.0,4.13,49.34,450661504#5,0.0
115294.0,115295.0,14.28,200.43,450661505,0.0
115300.0,115301.0,11.25,128.38,450661507,0.0
115308.0,115309.0,17.55,171.0,45071440#1,0.0
115310.0,115311.0,9.25,106.54,45071440#2,0.0
115312.0,115313.0,7.17,98.5,45071440#3,0.0
115314.0,115315.0,13.3,103.47,45105241#0,0.0
115316.0,115317.0,17.16,145.46,45105241#1,0.0
115318.0,115319.0,10.6,83.28,45105243,0.0
115326.0,115327.0,6.53,93.11,451342499#0,0.0
115328.0,115329.0,17.0,242.48,451342499#1,0.0
115330.0,115331.0,1.35,11.98,4514036#2,0.0
115332.0,115333.0,2.15,29.47,4514036#3,0.0
115334.0,115335.0,2.27,30.62,4514037#0,0.0
115336.0,115337.0,8.36,12.25,4514037#1,0.0
115338.0,115339.0,28.68,362.79,451411017#0,0.0
115340.0,115341.0,5.13,65.32,451411017#1,0.0
115342.0,115343.0,27.81,344.06,451445145#1,0.0
115348.0,115349.0,25.15,308.31,451458155,0.0
115350.0,115351.0,7.14,13.76,451544124#1,0.0
115352.0,115353.0,25.59,188.57,4515622#2,0.0
115354.0,115355.0,20.01,112.9,4515626#0,0.0
115360.0,115361.0,1.35,10.47,4515845#0,0.0
115362.0,115363.0,9.57,127.69,4515845#0.24,0.0
115364.0,115365.0,18.27,98.13,4515845#2,0.0
115366.0,115367.0,34.8,275.88,4515847,0.0
115370.0,115371.0,16.37,143.85,4515852,0.0
115372.0,115373.0,28.58,282.28,4515858#2,0.0
115374.0,115375.0,4.44,54.58,4515867#2,0.0
115376.0,115377.0,12.09,158.06,4515867#3,0.0
115378.0,115379.0,7.14,94.04,4515867#4,0.0
115380.0,115381.0,6.86,90.32,4515867#5,0.0
115382.0,115383.0,15.87,205.99,4515867#6,0.0
115384.0,115385.0,11.46,149.14,4515867#7,0.0
115386.0,115387.0,8.35,70.46,4515867#8,0.0
115396.0,115397.0,2.25,27.22,4515869#1,0.0
115398.0,115399.0,1.41,17.65,4515869#2,0.0
115400.0,115401.0,1.06,9.27,4515869#3,0.0
115406.0,115407.0,21.86,151.71,4515871#0,0.0
115408.0,115409.0,23.5,149.5,4515871#1,0.0
115414.0,115415.0,30.67,196.7,4515873#0,0.0
115416.0,115417.0,30.43,190.48,4515873#1,0.0
115424.0,115425.0,9.75,74.38,4515876#1,0.0
115426.0,115427.0,10.51,81.72,4515876#2,0.0
115440.0,115441.0,9.05,59.57,4515878#0,0.0
115444.0,115445.0,11.81,82.22,4515878#2,0.0
115448.0,115449.0,11.53,74.27,4515880#1,0.0
115450.0,115451.0,10.41,75.71,4515880#2,0.0
115456.0,115457.0,9.62,73.21,4515881,0.0
115458.0,115459.0,6.62,58.37,4515882#0,0.0
115488.0,115489.0,11.97,154.11,451621859#1,0.0
115494.0,115495.0,14.88,116.15,4517116,0.0
115500.0,115501.0,20.79,141.09,451723810,0.0
115502.0,115503.0,10.43,86.06,45172815#0,0.0
115504.0,115505.0,5.04,41.62,45172815#1,0.0
115506.0,115507.0,1.44,23.51,4517403,0.0
115508.0,115509.0,10.4,165.67,4517407,0.0
115510.0,115511.0,10.93,150.36,4517409,0.0
115512.0,115513.0,5.5,84.35,4517410,0.0
115514.0,115515.0,7.07,92.5,451866192,0.0
115516.0,115517.0,5.63,73.99,451866220,0.0
115518.0,115519.0,2.41,17.04,451881691#0,0.0
115520.0,115521.0,19.22,174.65,451881691#1,0.0
115524.0,115525.0,5.34,73.73,451914008,0.0
115532.0,115533.0,9.13,67.03,4520018#0,0.0
115534.0,115535.0,0.87,11.27,4520019,0.0
115536.0,115537.0,9.06,125.68,4520022#2,0.0
115538.0,115539.0,8.91,125.66,4520022#3,0.0
115540.0,115541.0,14.15,191.32,4520022#4,0.0
115542.0,115543.0,16.09,231.29,4520022#5,0.0
115544.0,115545.0,23.26,333.41,4520022#6,0.0
115546.0,115547.0,18.75,185.67,4520022#7,0.0
115548.0,115549.0,6.37,49.55,4520038,0.0
115558.0,115559.0,10.09,80.32,452243492#0,0.0
115560.0,115561.0,9.32,76.09,452243492#1,0.0
115566.0,115567.0,9.45,37.45,45248167#0,0.0
115578.0,115579.0,11.06,143.17,4525444#2,0.0
115580.0,115581.0,8.75,73.32,4525444#3,0.0
115584.0,115585.0,11.22,116.89,4525716#0,0.0
115586.0,115587.0,8.7,109.76,4525716#4,0.0
115588.0,115589.0,5.55,63.76,4525717#0,0.0
115590.0,115591.0,30.87,199.75,4525717#1,0.0
115592.0,115593.0,7.71,98.5,4525719#1,0.0
115594.0,115595.0,12.58,105.94,4525719#2,0.0
115596.0,115597.0,7.82,86.38,4525719#6,0.0
115598.0,115599.0,6.49,86.17,4525719#8,0.0
115600.0,115601.0,18.95,114.07,4525719#9,0.0
115602.0,115603.0,6.98,64.1,4525722#1,0.0
115604.0,115605.0,16.9,211.08,4525722#4,0.0
115606.0,115607.0,13.41,120.62,4525724#1,0.0
115608.0,115609.0,17.79,121.52,4525725#0,0.0
115610.0,115611.0,14.68,72.83,4525727,0.0
115612.0,115613.0,16.59,121.62,4525728#0,0.0
115614.0,115615.0,14.91,123.55,4525729#1,0.0
115618.0,115619.0,2.48,8.49,4525730#4,0.0
115620.0,115621.0,21.56,180.78,4525749#0,0.0
115622.0,115623.0,13.84,84.87,4525749#1,0.0
115628.0,115629.0,12.13,74.95,4525749#7,0.0
115632.0,115633.0,2.24,14.03,4525750#1,0.0
115634.0,115635.0,18.63,73.98,4525750#2,0.0
115636.0,115637.0,12.8,85.19,4525750#6,0.0
115638.0,115639.0,21.74,180.33,4525750#7,0.0
115640.0,115641.0,15.87,126.38,4525751#0,0.0
115642.0,115643.0,7.62,63.36,4525751#1,0.0
115644.0,115645.0,9.08,73.42,4525751#2,0.0
115648.0,115649.0,23.11,173.24,4525754,0.0
115650.0,115651.0,4.18,54.2,4525775#0,0.0
115652.0,115653.0,4.07,36.83,4525780#0,0.0
115668.0,115669.0,8.86,66.58,4525864#0,0.0
115672.0,115673.0,14.47,86.74,4525864#2,0.0
115674.0,115675.0,41.57,294.55,4525865,0.0
115676.0,115677.0,18.26,188.22,4525869,0.0
115678.0,115679.0,3.74,21.43,4525902#0,0.0
115682.0,115683.0,9.25,72.73,4525904#1,0.0
115684.0,115685.0,23.38,184.78,4525904#2,0.0
115686.0,115687.0,24.6,165.14,4525906#0,0.0
115688.0,115689.0,5.27,35.41,4525906#2,0.0
115690.0,115691.0,10.64,46.91,4525906#3,0.0
115692.0,115693.0,6.12,46.73,4525907#1,0.0
115694.0,115695.0,4.55,35.63,4525907#2,0.0
115696.0,115697.0,32.56,165.35,4525907#3,0.0
115698.0,115699.0,3.06,22.41,4525908,0.0
115700.0,115701.0,11.26,83.49,4525910#1,0.0
115702.0,115703.0,3.22,25.33,4525910#2,0.0
115704.0,115705.0,5.2,78.83,4526001,0.0
115706.0,115707.0,6.36,79.25,4526202#1,0.0
115708.0,115709.0,13.75,143.83,4526202#2,0.0
115710.0,115711.0,13.23,39.62,4526203#0,0.0
115712.0,115713.0,2.75,22.27,4526402,0.0
115714.0,115715.0,5.88,77.86,4526406#0,0.0
115716.0,115717.0,0.02,0.2,4526406#1,0.0
115718.0,115719.0,2.87,38.44,4526452,0.0
115720.0,115721.0,10.95,44.24,4526454#0,0.0
115724.0,115725.0,7.47,113.5,4526508,0.0
115728.0,115729.0,8.72,100.18,4531417#5,0.0
115730.0,115731.0,11.24,138.8,4531417#6,0.0
115732.0,115733.0,9.05,80.77,4531417#7,0.0
115738.0,115739.0,13.89,114.48,4531465#0,0.0
115740.0,115741.0,10.74,87.47,4531465#1,0.0
115742.0,115743.0,22.87,162.47,4531465#2,0.0
