"simulation_index","MOD_demand_subset","fleet_size","network_name","vehtype","objective_function","evaluation_int_start","evaluation_int_end","random_seed","start_time","end_time","op_module","demand_base","network_type","sim_env","sumo_t_update","sumo_fcd_vehicles","rerouting_sc","hybrid_router","p_ref","reliable_tt_det","f_det","reliable_tt_prob","k_quantile","sim_declined_rq","rtt_corr_add","op_max_wait_time","routing_behavior_scenario","op_const_boarding_time","Simulated?"
"2109","0.8","40000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_1.0",,"0","","0","","0","","ignore","","300","","30","0"
"2110","1","50000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_1.0",,"0","","0","","0","","ignore","","300","","30","0"
"2119","0.02","1000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2120","0.05","2500","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2121","0.1","5000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2122","0.2","10000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2123","0.4","20000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2124","0.6","30000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2125","0.8","40000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2126","1","50000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2127","0.02","1000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2128","0.05","2500","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2129","0.1","5000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2130","0.2","10000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2131","0.4","20000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2132","0.6","30000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2133","0.8","40000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2134","1","50000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2135","0.02","1000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2136","0.05","2500","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2137","0.1","5000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2138","0.2","10000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2139","0.4","20000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2140","0.6","30000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2141","0.8","40000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2142","1","50000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2143","0.02","1000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2144","0.05","2500","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2145","0.1","5000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2146","0.2","10000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2147","0.4","20000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2148","0.6","30000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2149","0.8","40000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2150","1","50000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2151","0.02","1000","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2152","0.05","2500","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2153","0.1","5000","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2154","0.2","10000","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2155","0.4","20000","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2156","0.6","30000","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2157","0.8","40000","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2158","1","50000","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2199","0.02","1000","sumo_berlin_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2200","0.05","2500","sumo_berlin_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2201","0.1","5000","sumo_berlin_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2202","0.2","10000","sumo_berlin_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2203","0.4","20000","sumo_berlin_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2204","0.6","30000","sumo_berlin_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2205","0.8","40000","sumo_berlin_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2206","1","50000","sumo_berlin_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2215","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"2216","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1","0","","pv_replacement","0","300","","30","0"
"2217","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.02","0","","pv_replacement","0","300","","30","0"
"2218","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.04","0","","pv_replacement","0","300","","30","0"
"2219","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.06","0","","pv_replacement","0","300","","30","0"
"2220","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.08","0","","pv_replacement","0","300","","30","0"
"2221","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.1","0","","pv_replacement","0","300","","30","0"
"2222","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.12","0","","pv_replacement","0","300","","30","0"
"2223","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.14","0","","pv_replacement","0","300","","30","0"
"2224","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.16","0","","pv_replacement","0","300","","30","0"
"2225","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.18","0","","pv_replacement","0","300","","30","0"
"2226","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.2","0","","pv_replacement","0","300","","30","0"
"2227","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.5","pv_replacement","0","300","","30","0"
"2228","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.55","pv_replacement","0","300","","30","0"
"2229","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.6","pv_replacement","0","300","","30","0"
"2230","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.65","pv_replacement","0","300","","30","0"
"2231","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","2","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.7","pv_replacement","0","300","","30","0"
